strain	cluster	location	date	is_unique	new_clusters
USA/WA-S18828/2022	481	South_King_County	2022-02-04	True	3364
USA/WA-UW-22021635947/2022	482	North_King_County	2022-02-16	True	3365
USA/WA-UW-22021076318/2022	483	North_King_County	2022-02-10	True	3366
USA/WA-UW-22021369844/2022	484	North_King_County	2022-02-13	True	3367
USA/WA-CDC-UW22020823576/2022	484	North_King_County	2022-02-08	False	3367
USA/WA-S16967/2022	485	North_King_County	2022-01-07	True	3368
USA/WA-S17181/2022	485	North_King_County	2022-01-11	False	3368
USA/WA-S17632/2022	485	North_King_County	2022-01-14	False	3368
USA/WA-CDC-LC0436997/2021	486	North_King_County	2021-12-17	True	3369
USA/WA-UW-21122162455/2021	487	North_King_County	2021-12-21	True	3370
USA/WA-CDC-UW22030216191/2022	487	South_King_County	2022-03-02	False	3370
USA/WA-CDC-UW22030256574/2022	487	North_King_County	2022-03-02	False	3370
USA/WA-UW-21122115523/2021	487	South_King_County	2021-12-21	False	3370
USA/WA-CDC-UW21120860066/2021	487	North_King_County	2021-12-08	False	3370
USA/WA-UW-22030522268/2022	487	North_King_County	2022-03-05	False	3370
USA/WA-CDC-UW21120896419/2021	487	South_King_County	2021-12-08	False	3370
USA/WA-UW-22021662685/2022	487	North_King_County	2022-02-16	False	3370
USA/WA-CDC-UW21121799398/2021	487	North_King_County	2021-12-17	False	3370
USA/WA-CDC-UW22011003826/2022	487	South_King_County	2022-01-10	False	3370
USA/WA-CDC-UW21122152211/2021	487	North_King_County	2021-12-21	False	3370
USA/WA-CDC-UW22030203772/2022	487	North_King_County	2022-03-02	False	3370
USA/WA-CDC-UW21122756022/2021	487	North_King_County	2021-12-27	False	3370
USA/WA-CDC-UW22030106875/2022	487	South_King_County	2022-03-01	False	3370
USA/WA-CDC-UW22030202505/2022	487	North_King_County	2022-03-02	False	3370
USA/WA-UW-22021436486/2022	487	North_King_County	2022-02-14	False	3370
USA/WA-UW-22021844617/2022	487	North_King_County	2022-02-18	False	3370
USA/WA-UW-22021718806/2022	487	North_King_County	2022-02-17	False	3370
USA/WA-UW-22021736969/2022	487	North_King_County	2022-02-17	False	3370
USA/WA-CDC-UW22022808417/2022	487	North_King_County	2022-02-28	False	3370
USA/WA-CDC-UW22030160351/2022	487	North_King_County	2022-03-01	False	3370
USA/WA-CDC-UW22020313279/2022	487	South_King_County	2022-02-03	False	3370
USA/WA-CDC-UW22020315511/2022	487	South_King_County	2022-02-03	False	3370
USA/WA-CDC-UW21123182175/2021	487	South_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123115847/2021	487	South_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123145411/2021	487	South_King_County	2021-12-31	False	3370
USA/WA-CDC-UW22010266300/2022	487	South_King_County	2022-01-02	False	3370
USA/WA-CDC-UW21121411571/2021	487	South_King_County	2021-12-14	False	3370
USA/WA-CDC-UW22010149684/2022	487	North_King_County	2022-01-01	False	3370
USA/WA-CDC-UW21123188743/2021	487	South_King_County	2021-12-31	False	3370
USA/WA-CDC-UW22010295089/2022	487	North_King_County	2022-01-02	False	3370
USA/WA-CDC-UW21122470367/2021	487	North_King_County	2021-12-24	False	3370
USA/WA-CDC-UW21122874747/2021	487	North_King_County	2021-12-28	False	3370
USA/WA-CDC-UW22010473821/2022	487	North_King_County	2022-01-04	False	3370
USA/WA-CDC-UW21123047379/2021	487	South_King_County	2021-12-30	False	3370
USA/WA-CDC-UW21123117906/2021	487	South_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21122760961/2021	487	South_King_County	2021-12-27	False	3370
USA/WA-CDC-UW22010496286/2022	487	North_King_County	2022-01-04	False	3370
USA/WA-CDC-UW21123188836/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123089096/2021	487	North_King_County	2021-12-30	False	3370
USA/WA-CDC-UW21122861600/2021	487	South_King_County	2021-12-28	False	3370
USA/WA-CDC-UW21122814451/2021	487	South_King_County	2021-12-28	False	3370
USA/WA-CDC-UW21123163486/2021	487	South_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123195992/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-CDC-UW22010460419/2022	487	South_King_County	2022-01-04	False	3370
USA/WA-CDC-UW21123136868/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123178178/2021	487	South_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123163749/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-CDC-UW22010166887/2022	487	North_King_County	2022-01-01	False	3370
USA/WA-CDC-UW21122703315/2021	487	North_King_County	2021-12-27	False	3370
USA/WA-CDC-UW21122842210/2021	487	North_King_County	2021-12-28	False	3370
USA/WA-CDC-UW21122858559/2021	487	South_King_County	2021-12-28	False	3370
USA/WA-CDC-UW21123060024/2021	487	South_King_County	2021-12-30	False	3370
USA/WA-CDC-UW21123156452/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123137124/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21122860796/2021	487	North_King_County	2021-12-28	False	3370
USA/WA-CDC-UW22010468922/2022	487	North_King_County	2022-01-04	False	3370
USA/WA-CDC-UW21122762170/2021	487	North_King_County	2021-12-27	False	3370
USA/WA-CDC-UW21123020815/2021	487	South_King_County	2021-12-30	False	3370
USA/WA-UW-22010295955/2022	487	North_King_County	2022-01-02	False	3370
USA/WA-CDC-UW21122810144/2021	487	South_King_County	2021-12-28	False	3370
USA/WA-CDC-UW21123116946/2021	487	South_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123015798/2021	487	South_King_County	2021-12-30	False	3370
USA/WA-CDC-UW21123128603/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-UW-22010256851/2022	487	North_King_County	2022-01-02	False	3370
USA/WA-CDC-UW21122833117/2021	487	North_King_County	2021-12-28	False	3370
USA/WA-CDC-UW21123131059/2021	487	South_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21122438667/2021	487	North_King_County	2021-12-24	False	3370
USA/WA-CDC-UW21122473908/2021	487	North_King_County	2021-12-24	False	3370
USA/WA-CDC-UW21122490924/2021	487	North_King_County	2021-12-24	False	3370
USA/WA-CDC-UW22010453505/2022	487	North_King_County	2022-01-04	False	3370
USA/WA-UW-21123164489/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123100938/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21123126282/2021	487	North_King_County	2021-12-31	False	3370
USA/WA-CDC-UW21122798397/2021	487	North_King_County	2021-12-27	False	3370
USA/WA-CDC-UW21122836565/2021	487	South_King_County	2021-12-28	False	3370
USA/WA-CDC-UW21122797129/2021	487	North_King_County	2021-12-27	False	3370
USA/WA-CDC-UW22020426501/2022	488	North_King_County	2022-02-04	True	3371
USA/WA-CDC-UW22020494057/2022	489	North_King_County	2022-02-04	True	3372
USA/WA-CDC-UW22020451375/2022	490	North_King_County	2022-02-04	True	3373
USA/WA-CDC-UW21123051180/2021	491	North_King_County	2021-12-30	True	3374
USA/WA-PHL-014967/2022	492	South_King_County	2022-02-14	True	3375
USA/WA-UW-22022108595/2022	493	North_King_County	2022-02-21	True	3376
USA/WA-CDC-UW22021535026/2022	494	South_King_County	2022-02-15	True	3377
USA/WA-CDC-UW22030155543/2022	495	North_King_County	2022-03-01	True	3378
USA/WA-CDC-UW22030245942/2022	495	North_King_County	2022-03-02	False	3378
USA/WA-CDC-UW22030502435/2022	495	South_King_County	2022-03-05	False	3378
USA/WA-CDC-UW22030333573/2022	495	South_King_County	2022-03-03	False	3378
USA/WA-CDC-STM-NVNSWD5RM/2022	495	North_King_County	2022-03-02	False	3378
USA/WA-CDC-UW22030152853/2022	495	North_King_County	2022-03-01	False	3378
USA/WA-UW-22022388715/2022	495	North_King_County	2022-02-23	False	3378
USA/WA-S19068/2022	495	North_King_County	2022-02-27	False	3378
USA/WA-S19073/2022	495	North_King_County	2022-03-01	False	3378
USA/WA-S19091/2022	495	North_King_County	2022-03-03	False	3378
USA/WA-CDC-UW22030137186/2022	496	North_King_County	2022-03-01	True	3379
USA/WA-UW-22021238676/2022	497	North_King_County	2022-02-12	True	3380
USA/WA-CDC-UW21122425126/2021	498	North_King_County	2021-12-24	True	3381
USA/WA-CDC-UW22022263874/2022	499	North_King_County	2022-02-22	True	3382
USA/WA-S17241/2022	500	North_King_County	2022-01-11	True	3383
USA/WA-CDC-ASC210600770/2022	501	South_King_County	2022-01-15	True	3384
USA/WA-CDC-UW22030422220/2022	501	North_King_County	2022-03-04	False	3384
USA/WA-UW-22021860896/2022	501	North_King_County	2022-02-18	False	3384
USA/WA-CDC-UW22021849195/2022	502	North_King_County	2022-02-18	True	3385
USA/WA-CDC-ASC210576572/2022	503	North_King_County	2022-01-02	True	3386
USA/WA-CDC-UW22020962085/2022	504	North_King_County	2022-02-09	True	3387
USA/WA-S19220/2022	505	North_King_County	2022-02-18	True	3388
USA/WA-S17627/2022	506	North_King_County	2022-01-14	True	3389
USA/WA-CDC-UW21122476138/2021	506	North_King_County	2021-12-24	False	3389
USA/WA-CDC-LC0452798/2021	506	North_King_County	2021-12-30	False	3389
USA/WA-PHL-010011/2022	506	North_King_County	2022-01-04	False	3389
USA/WA-CDC-LC0551774/2022	507	North_King_County	2022-02-21	True	3390
USA/WA-CDC-UW22010757711/2022	508	North_King_County	2022-01-07	True	3391
USA/WA-CDC-UW22010792944/2022	509	North_King_County	2022-01-07	True	3392
USA/WA-CDC-LC0455133/2021	510	North_King_County	2021-12-29	True	3393
USA/WA-CDC-UW22021293237/2022	511	North_King_County	2022-02-12	True	3394
USA/WA-S17329/2022	512	North_King_County	2022-01-11	True	3395
USA/WA-CDC-LC0452574/2021	513	North_King_County	2021-12-28	True	3396
USA/WA-S18419/2022	514	North_King_County	2022-01-25	True	3397
USA/WA-S16394/2022	515	North_King_County	2022-01-03	True	3398
USA/WA-S19108/2022	516	North_King_County	2022-03-04	True	3399
USA/WA-CDC-UW22020433818/2022	516	North_King_County	2022-02-04	False	3399
USA/WA-S17353/2022	517	South_King_County	2022-01-12	True	3400
USA/WA-S17945/2022	517	North_King_County	2022-01-16	False	3400
USA/WA-S18553/2022	517	North_King_County	2022-02-02	False	3400
USA/WA-S17796/2022	517	North_King_County	2022-01-26	False	3400
USA/WA-S18576/2022	517	North_King_County	2022-02-04	False	3400
USA/WA-S18612/2022	517	North_King_County	2022-02-08	False	3400
USA/WA-S18972/2022	517	North_King_County	2022-02-15	False	3400
USA/WA-S18636/2022	518	North_King_County	2022-02-14	True	3401
USA/WA-S18639/2022	518	North_King_County	2022-02-14	False	3401
USA/WA-CDC-UW22021684351/2022	518	North_King_County	2022-02-16	False	3401
USA/WA-UW-22022333312/2022	518	North_King_County	2022-02-23	False	3401
USA/WA-S19067/2022	518	North_King_County	2022-02-25	False	3401
USA/WA-CDC-UW22030368352/2022	518	North_King_County	2022-03-03	False	3401
USA/WA-CDC-UW21121758844/2021	519	North_King_County	2021-12-17	True	3402
USA/WA-CDC-UW22010857304/2022	520	North_King_County	2022-01-08	True	3403
USA/WA-CDC-UW22010283499/2022	521	South_King_County	2022-01-02	True	3404
USA/WA-PHL-009640/2021	522	South_King_County	2021-12-15	True	3405
USA/WA-S18171/2022	523	South_King_County	2022-01-17	True	3406
USA/WA-CDC-UW21123071331/2021	524	North_King_County	2021-12-30	True	3407
USA/WA-CDC-UW21121887400/2021	525	South_King_County	2021-12-18	True	3408
USA/WA-UW-22011056876/2022	526	South_King_County	2022-01-10	True	3409
USA/WA-S17275/2022	527	North_King_County	2022-01-11	True	3410
USA/WA-S16924/2022	528	North_King_County	2022-01-06	True	3411
USA/WA-S19223/2022	529	South_King_County	2022-02-19	True	3412
USA/WA-CDC-UW22021408419/2022	530	North_King_County	2022-02-14	True	3413
USA/WA-UW-22021312192/2022	531	North_King_County	2022-02-13	True	3414
USA/WA-CDC-UW21121192801/2021	532	North_King_County	2021-12-11	True	3415
USA/WA-UW-21121461614/2021	532	South_King_County	2021-12-14	False	3415
USA/WA-S19349/2021	533	North_King_County	2021-12-22	True	3416
USA/WA-CDC-UW22030522416/2022	534	North_King_County	2022-03-05	True	3417
USA/WA-CDC-UW22030198517/2022	534	South_King_County	2022-03-01	False	3417
USA/WA-CDC-UW22030419988/2022	535	North_King_County	2022-03-04	True	3418
USA/WA-CDC-UW22022151042/2022	536	North_King_County	2022-02-21	True	3419
USA/WA-CDC-UW22022388221/2022	536	North_King_County	2022-02-23	False	3419
USA/WA-PHL-015862/2022	536	North_King_County	2022-02-27	False	3419
USA/WA-UW-22021040468/2022	537	North_King_County	2022-02-10	True	3420
USA/WA-S18889/2022	538	South_King_County	2022-01-25	True	3421
USA/WA-S19385/2021	539	South_King_County	2021-12-30	True	3422
USA/WA-CDC-UW22030379685/2022	540	North_King_County	2022-03-03	True	3423
USA/WA-UW-22021601356/2022	541	North_King_County	2022-02-16	True	3424
USA/WA-CDC-UW22030381201/2022	541	North_King_County	2022-03-03	False	3424
USA/WA-CDC-UW22022544254/2022	541	North_King_County	2022-02-25	False	3424
USA/WA-CDC-UW22021187225/2022	542	North_King_County	2022-02-11	True	3425
USA/WA-PHL-015904/2022	543	South_King_County	2022-03-01	True	3426
USA/WA-CDC-LC0528851/2022	544	North_King_County	2022-02-06	True	3427
USA/WA-UW-22030244650/2022	545	North_King_County	2022-03-02	True	3428
USA/WA-CDC-LC0553304/2022	545	North_King_County	2022-02-22	False	3428
USA/WA-S15824/2021	546	North_King_County	2021-12-20	True	3429
USA/WA-CDC-UW22030609050/2022	547	North_King_County	2022-03-06	True	3430
USA/WA-UW-22021842167/2022	548	South_King_County	2022-02-18	True	3431
USA/WA-S17090/2022	549	North_King_County	2022-01-10	True	3432
USA/WA-CDC-UW22030479522/2022	550	North_King_County	2022-03-04	True	3433
USA/WA-CDC-UW22030578973/2022	550	North_King_County	2022-03-05	False	3433
USA/WA-S17720/2022	551	North_King_County	2022-01-14	True	3434
USA/WA-S17700/2022	551	North_King_County	2022-01-14	False	3434
USA/WA-S17763/2022	553	North_King_County	2022-01-17	True	3435
USA/WA-PHL-015791/2022	554	South_King_County	2022-02-24	True	3436
USA/WA-S18139/2022	555	North_King_County	2022-01-20	True	3437
USA/WA-S17372/2022	555	North_King_County	2022-01-12	False	3437
USA/WA-S17316/2022	555	North_King_County	2022-01-11	False	3437
USA/WA-S17025/2022	555	North_King_County	2022-01-09	False	3437
USA/WA-S17076/2022	555	North_King_County	2022-01-10	False	3437
USA/WA-S17419/2022	556	North_King_County	2022-01-12	True	3438
USA/WA-S17964/2022	557	North_King_County	2022-01-18	True	3439
USA/WA-S18515/2022	558	North_King_County	2022-01-31	True	3440
USA/WA-CDC-LC0557024/2022	559	North_King_County	2022-02-19	True	3441
USA/WA-CDC-LC0521025/2022	560	North_King_County	2022-02-01	True	3442
USA/WA-CDC-UW22020819722/2022	561	South_King_County	2022-02-08	True	3443
USA/WA-S18568/2022	563	North_King_County	2022-02-03	True	3444
USA/WA-S18536/2022	563	North_King_County	2022-02-01	False	3444
USA/WA-CDC-UW22020281001/2022	564	North_King_County	2022-02-02	True	3445
USA/WA-S17543/2022	565	North_King_County	2022-01-13	True	3446
USA/WA-S17641/2022	565	North_King_County	2022-01-13	False	3446
USA/WA-S17989/2022	565	North_King_County	2022-01-18	False	3446
USA/WA-S18106/2022	565	North_King_County	2022-01-19	False	3446
USA/WA-CDC-UW22030185335/2022	565	North_King_County	2022-03-01	False	3446
USA/WA-CDC-LC0551530/2022	566	North_King_County	2022-02-19	True	3447
USA/WA-CDC-LC0557806/2022	566	North_King_County	2022-03-01	False	3447
USA/WA-CDC-UW22021119737/2022	567	North_King_County	2022-02-11	True	3448
USA/WA-CDC-UW22030226813/2022	568	North_King_County	2022-03-02	True	3449
USA/WA-S18622/2022	569	North_King_County	2022-02-11	True	3450
USA/WA-S17367/2022	570	North_King_County	2022-01-12	True	3451
USA/WA-S17430/2022	570	North_King_County	2022-01-12	False	3451
USA/WA-CDC-UW22020456386/2022	571	South_King_County	2022-02-04	True	3452
USA/WA-CDC-UW22030339804/2022	571	North_King_County	2022-03-03	False	3452
USA/WA-CDC-UW22021476125/2022	571	South_King_County	2022-02-14	False	3452
USA/WA-CDC-UW22021481326/2022	571	North_King_County	2022-02-14	False	3452
USA/WA-CDC-UW22021446372/2022	571	South_King_County	2022-02-14	False	3452
USA/WA-CDC-UW22030173247/2022	571	North_King_County	2022-03-01	False	3452
USA/WA-CDC-UW22030325238/2022	571	North_King_County	2022-03-03	False	3452
USA/WA-CDC-UW22021547181/2022	571	North_King_County	2022-02-15	False	3452
USA/WA-CDC-UW21123146515/2021	571	North_King_County	2021-12-31	False	3452
USA/WA-CDC-UW22022542505/2022	571	North_King_County	2022-02-25	False	3452
USA/WA-UW-22030274102/2022	571	South_King_County	2022-03-02	False	3452
USA/WA-CDC-UW22022387147/2022	571	North_King_County	2022-02-23	False	3452
USA/WA-CDC-UW22030437476/2022	571	North_King_County	2022-03-04	False	3452
USA/WA-CDC-UW22030435428/2022	571	North_King_County	2022-03-04	False	3452
USA/WA-UW-22022323679/2022	572	South_King_County	2022-02-23	True	3453
USA/WA-CDC-UW22030186213/2022	572	North_King_County	2022-03-01	False	3453
USA/WA-CDC-UW22022163243/2022	573	South_King_County	2022-02-21	True	3454
USA/WA-CDC-UW21123175962/2021	574	South_King_County	2021-12-31	True	3455
USA/WA-CDC-UW22030252067/2022	575	North_King_County	2022-03-02	True	3456
USA/WA-CDC-UW22030122597/2022	575	North_King_County	2022-03-01	False	3456
USA/WA-CDC-UW22030144940/2022	576	North_King_County	2022-03-01	True	3457
USA/WA-CDC-UW22030349266/2022	576	North_King_County	2022-03-03	False	3457
USA/WA-CDC-UW22030471332/2022	577	South_King_County	2022-03-04	True	3458
USA/WA-UW-22021864707/2022	577	South_King_County	2022-02-18	False	3458
USA/WA-S16508/2021	578	North_King_County	2021-12-28	True	3459
USA/WA-S18007/2022	578	North_King_County	2022-01-18	False	3459
USA/WA-CDC-UW22010598668/2022	579	South_King_County	2022-01-05	True	3460
USA/WA-CDC-LC0538146/2022	580	North_King_County	2022-02-13	True	3461
USA/WA-S16439/2022	581	South_King_County	2022-01-02	True	3462
USA/WA-UW-22021884940/2022	582	North_King_County	2022-02-18	True	3463
USA/WA-CDC-UW22021406856/2022	583	North_King_County	2022-02-14	True	3464
USA/WA-CDC-UW22021218151/2022	584	North_King_County	2022-02-12	True	3465
USA/WA-UW-22022191431/2022	584	North_King_County	2022-02-21	False	3465
USA/WA-CDC-LC0555735/2022	584	South_King_County	2022-02-22	False	3465
USA/WA-CDC-UW22022506162/2022	584	North_King_County	2022-02-25	False	3465
USA/WA-CDC-UW22021958730/2022	585	North_King_County	2022-02-19	True	3466
USA/WA-CDC-UW22022182197/2022	586	North_King_County	2022-02-21	True	3467
USA/WA-CDC-UW22020766100/2022	587	North_King_County	2022-02-07	True	3468
USA/WA-CDC-LC0561815/2022	588	North_King_County	2022-03-05	True	3469
USA/WA-UW-21122102110/2021	589	North_King_County	2021-12-21	True	3470
USA/WA-S16154/2022	590	North_King_County	2022-01-10	True	3471
USA/WA-CDC-UW22022524259/2022	591	North_King_County	2022-02-25	True	3472
USA/WA-CDC-UW22030146279/2022	591	North_King_County	2022-03-01	False	3472
USA/WA-CDC-UW22030659303/2022	591	North_King_County	2022-03-06	False	3472
USA/WA-CDC-UW22030632613/2022	591	North_King_County	2022-03-06	False	3472
USA/WA-CDC-UW21122054803/2021	592	North_King_County	2021-12-20	True	3473
USA/WA-CDC-UW22022134239/2022	592	South_King_County	2022-02-21	False	3473
USA/WA-CDC-UW21122832919/2021	593	South_King_County	2021-12-28	True	3474
USA/WA-CDC-UW22010841877/2022	593	South_King_County	2022-01-08	False	3474
USA/WA-CDC-UW21121095484/2021	593	North_King_County	2021-12-10	False	3474
USA/WA-CDC-UW21121129414/2021	593	South_King_County	2021-12-11	False	3474
USA/WA-CDC-UW21121417642/2021	593	North_King_County	2021-12-14	False	3474
USA/WA-CDC-UW21121790178/2021	593	North_King_County	2021-12-17	False	3474
USA/WA-CDC-UW22010818609/2022	593	North_King_County	2022-01-08	False	3474
USA/WA-CDC-UW21122454313/2021	593	North_King_County	2021-12-24	False	3474
USA/WA-CDC-UW21123176073/2021	594	North_King_County	2021-12-31	True	3475
USA/WA-UW-21123002414/2021	595	North_King_County	2021-12-30	True	3476
USA/WA-CDC-UW21122059348/2021	596	North_King_County	2021-12-20	True	3477
USA/WA-CDC-UW22020933775/2022	597	South_King_County	2022-02-09	True	3478
USA/WA-UW-21123005123/2021	598	North_King_County	2021-12-30	True	3479
