strain	cluster	location	date	variant
USA/WA-Altius-ALTCOV-X5VWPRZP2NHCM5RE/2021	508	South_King_County	2021-04-13	alpha
USA/WA-Altius-ALTCOV-25JSS3TAOLMTFEHQ/2021	509	South_King_County	2021-04-14	alpha
USA/WA-Altius-ALTCOV-ILVV6TUAODWGH6CV/2021	510	South_King_County	2021-04-19	alpha
USA/WA-Altius-ALTCOV-54E62ZSGPRRRDXHN/2021	510	South_King_County	2021-04-14	alpha
USA/WA-Altius-ALTCOV-GLXWIB2Z4OSAH3S7/2021	510	South_King_County	2021-04-17	alpha
USA/WA-Altius-ALTCOV-AQ5CR53T4SQ5XVEH/2021	510	South_King_County	2021-04-16	alpha
USA/WA-Altius-ALTCOV-3BQL26HWUXXOPNGA/2021	510	South_King_County	2021-04-19	alpha
USA/WA-CDC-UW21050664728/2021	510	South_King_County	2021-05-06	alpha
USA/WA-Altius-ALTCOV-IKAYGV45EA2EICD5/2021	510	South_King_County	2021-04-26	alpha
USA/WA-UW-2021032604899/2021	510	North_King_County	2021-03-26	alpha
USA/WA-Altius-ALTCOV-KJNNCJ3JKDJFA5EK/2021	511	South_King_County	2021-05-05	alpha
USA/WA-S7624/2021	511	South_King_County	2021-04-24	alpha
USA/WA-Altius-ALTCOV-EAVC6TWP3YOT3ZVT/2021	511	South_King_County	2021-04-28	alpha
USA/WA-UW-21050382480/2021	511	South_King_County	2021-05-03	alpha
USA/WA-CDC-UW21050302836/2021	511	South_King_County	2021-05-03	alpha
USA/WA-UW-67915/2021	512	South_King_County	2021-03-16	alpha
USA/WA-CDC-UW21051718977/2021	513	South_King_County	2021-05-17	alpha
USA/WA-UW-21050151307/2021	513	South_King_County	2021-05-01	alpha
USA/WA-Altius-ALTCOV-FWSWRTFQEN272NCE/2021	514	South_King_County	2021-05-01	alpha
USA/WA-S9046/2021	515	South_King_County	2021-06-09	alpha
USA/WA-UW-67093/2021	516	South_King_County	2021-03-15	alpha
USA/WA-UW-21042657166/2021	517	South_King_County	2021-04-26	alpha
USA/WA-S8233/2021	518	South_King_County	2021-05-03	alpha
USA/WA-S8268/2021	518	South_King_County	2021-05-05	alpha
USA/WA-UW-66916/2021	519	North_King_County	2021-03-08	alpha
USA/WA-UW-67306/2021	520	North_King_County	2021-03-12	alpha
USA/WA-AG-10112607/2021	521	South_King_County	2021-03-09	alpha
USA/WA-UW-2021041554566/2021	522	North_King_County	2021-04-15	alpha
USA/WA-PHL-000299/2021	523	North_King_County	2021-03-21	alpha
USA/WA-S6900/2021	524	North_King_County	2021-04-11	alpha
USA/WA-UW-2021040204607/2021	524	North_King_County	2021-04-02	alpha
USA/WA-UW-2021040201261/2021	524	North_King_County	2021-04-02	alpha
USA/WA-UW-21042006994/2021	525	South_King_County	2021-04-20	alpha
USA/WA-UW-67114/2021	526	North_King_County	2021-03-15	alpha
USA/WA-S6359/2021	527	South_King_County	2021-04-05	alpha
USA/WA-S8258/2021	528	South_King_County	2021-05-05	alpha
USA/WA-S8238/2021	528	South_King_County	2021-05-04	alpha
USA/WA-S8180/2021	528	South_King_County	2021-05-08	alpha
USA/WA-Altius-ALTCOV-6P7IOCVNLQQDVOTF/2021	528	South_King_County	2021-05-03	alpha
USA/WA-UW-21051289600/2021	528	South_King_County	2021-05-12	alpha
USA/WA-S8132/2021	529	North_King_County	2021-04-13	alpha
USA/WA-UW-21041590903/2021	530	South_King_County	2021-04-15	alpha
USA/WA-S5404/2021	531	North_King_County	2021-02-22	alpha
USA/WA-S5403/2021	531	North_King_County	2021-02-22	alpha
USA/WA-S5500/2021	531	North_King_County	2021-03-01	alpha
USA/WA-Altius-ALTCOV-BOZWDR27FG3P5ZVM/2021	533	South_King_County	2021-04-28	alpha
USA/WA-UW-61650/2021	534	North_King_County	2021-02-17	alpha
USA/WA-CDC-LC0044603/2021	535	North_King_County	2021-04-07	alpha
USA/WA-PHL-000980/2021	536	South_King_County	2021-06-03	alpha
USA/WA-UW-66155/2021	537	North_King_County	2021-03-06	alpha
USA/WA-UW-68566/2021	538	North_King_County	2021-03-22	alpha
USA/WA-UW-68095/2021	538	North_King_County	2021-03-22	alpha
USA/WA-UW-68561/2021	538	North_King_County	2021-03-22	alpha
USA/WA-UW-68441/2021	538	North_King_County	2021-03-22	alpha
USA/WA-UW-68094/2021	538	North_King_County	2021-03-22	alpha
USA/WA-UW-68086/2021	538	North_King_County	2021-03-22	alpha
USA/WA-UW-68504/2021	538	North_King_County	2021-03-22	alpha
USA/WA-S5889/2021	539	North_King_County	2021-03-26	alpha
USA/WA-UW-68911/2021	539	North_King_County	2021-03-29	alpha
USA/WA-UW-68499/2021	540	North_King_County	2021-03-23	alpha
USA/WA-UW-2021040501224/2021	541	North_King_County	2021-04-05	alpha
USA/WA-PHL-000194/2021	542	South_King_County	2021-03-22	alpha
USA/WA-UW-21060795059/2021	543	North_King_County	2021-06-07	alpha
USA/WA-UW-21060700842/2021	544	North_King_County	2021-06-07	alpha
USA/WA-Altius-ALTCOV-WA3KQJGDO3V3C7DF/2021	545	South_King_County	2021-04-22	alpha
USA/WA-CDC-UW21080914813/2021	546	South_King_County	2021-08-09	alpha
USA/WA-UW-21041772167/2021	547	North_King_County	2021-04-17	alpha
USA/WA-Altius-ALTCOV-ZZI3LI63OKM7SKWY/2021	547	North_King_County	2021-04-17	alpha
USA/WA-UW-21041940097/2021	547	North_King_County	2021-04-19	alpha
USA/WA-CDC-UW21050134366/2021	547	North_King_County	2021-05-01	alpha
USA/WA-CDC-UW21050108852/2021	547	North_King_County	2021-05-01	alpha
USA/WA-UW-21050160012/2021	547	North_King_County	2021-05-01	alpha
USA/WA-UW-21050126453/2021	547	North_King_County	2021-05-01	alpha
USA/WA-CDC-UW21061129229/2021	548	South_King_County	2021-06-11	alpha
USA/WA-UW-21042070149/2021	549	North_King_County	2021-04-20	alpha
USA/WA-S6293/2021	550	South_King_County	2021-03-24	alpha
USA/WA-UW-21041220702/2021	550	South_King_County	2021-04-12	alpha
USA/WA-S7414/2021	551	South_King_County	2021-04-19	alpha
USA/WA-CDC-LC0056242/2021	551	South_King_County	2021-04-18	alpha
USA/WA-UW-68047/2021	551	North_King_County	2021-03-22	alpha
USA/WA-S5847/2021	551	South_King_County	2021-03-20	alpha
USA/WA-S5821/2021	551	South_King_County	2021-03-19	alpha
USA/WA-S5819/2021	552	South_King_County	2021-03-19	alpha
USA/WA-UW-69651/2021	553	North_King_County	2021-03-29	alpha
USA/WA-S5567/2021	554	South_King_County	2021-03-03	alpha
USA/WA-S7487/2021	555	North_King_County	2021-04-22	alpha
USA/WA-S7499/2021	555	North_King_County	2021-04-23	alpha
USA/WA-UW-66402/2021	556	North_King_County	2021-03-04	alpha
USA/WA-S6312/2021	557	South_King_County	2021-03-24	alpha
USA/WA-UW-69235/2021	558	North_King_County	2021-03-25	alpha
USA/WA-UW-2021032904494/2021	558	North_King_County	2021-03-29	alpha
USA/WA-UW-68888/2021	559	North_King_County	2021-03-30	alpha
USA/WA-UW-67869/2021	560	North_King_County	2021-03-19	alpha
USA/WA-S5638/2021	561	South_King_County	2021-03-12	alpha
USA/WA-S6006/2021	561	South_King_County	2021-03-26	alpha
USA/WA-UW-2021040899060/2021	562	South_King_County	2021-04-08	alpha
USA/WA-S6012/2021	562	South_King_County	2021-03-26	alpha
USA/WA-PHL-000461/2021	562	North_King_County	2021-04-14	alpha
USA/WA-S6234/2021	562	South_King_County	2021-04-07	alpha
USA/WA-S6236/2021	562	South_King_County	2021-04-07	alpha
USA/WA-UW-21041993780/2021	562	North_King_County	2021-04-19	alpha
USA/WA-UW-21042002897/2021	562	South_King_County	2021-04-20	alpha
USA/WA-S6333/2021	562	South_King_County	2021-03-25	alpha
USA/WA-S6984/2021	562	South_King_County	2021-04-13	alpha
USA/WA-S6161/2021	562	South_King_County	2021-03-31	alpha
USA/WA-UW-21050311250/2021	563	North_King_County	2021-05-03	alpha
USA/WA-UW-21051790697/2021	564	North_King_County	2021-05-17	alpha
USA/WA-UW-21042031246/2021	565	North_King_County	2021-04-20	alpha
USA/WA-PHL-000216/2021	566	North_King_County	2021-03-28	alpha
USA/WA-Altius-ALTCOV-5OOTSAZHNCZ2EEVJ/2021	567	South_King_County	2021-04-14	alpha
USA/WA-S10370/2021	567	North_King_County	2021-05-06	alpha
USA/WA-UW-21051846986/2021	568	North_King_County	2021-05-18	alpha
USA/WA-S5528/2021	569	North_King_County	2021-03-10	alpha
USA/WA-UW-69267/2021	570	South_King_County	2021-03-27	alpha
USA/WA-UW-67954/2021	571	South_King_County	2021-03-20	alpha
USA/WA-UW-2021041684902/2021	572	North_King_County	2021-04-16	alpha
USA/WA-UW-21041657766/2021	572	North_King_County	2021-04-16	alpha
USA/WA-UW-2021041822416/2021	573	North_King_County	2021-04-18	alpha
USA/WA-CDC-UW21060140770/2021	574	North_King_County	2021-06-01	alpha
USA/WA-S8420/2021	575	South_King_County	2021-05-13	alpha
USA/WA-S7456/2021	576	South_King_County	2021-04-22	alpha
USA/WA-UW-58813/2021	577	North_King_County	2021-01-29	alpha
USA/WA-S9111/2021	579	South_King_County	2021-05-16	alpha
USA/WA-S8625/2021	580	South_King_County	2021-05-20	alpha
USA/WA-UW-2021040708554/2021	581	North_King_County	2021-04-07	alpha
USA/WA-UW-21041211154/2021	582	North_King_County	2021-04-12	alpha
USA/WA-UW-21042179080/2021	582	North_King_County	2021-04-21	alpha
USA/WA-UW-21041499490/2021	582	North_King_County	2021-04-14	alpha
USA/WA-UW-21042679143/2021	583	North_King_County	2021-04-26	alpha
USA/WA-UW-21042107936/2021	584	North_King_County	2021-04-21	alpha
USA/WA-S8877/2021	585	South_King_County	2021-05-28	alpha
USA/WA-UW-21050529423/2021	586	South_King_County	2021-05-05	alpha
USA/WA-S5816/2021	587	South_King_County	2021-03-19	alpha
USA/WA-CDC-UW21050423002/2021	588	South_King_County	2021-05-04	alpha
USA/WA-Altius-ALTCOV-NVZBMTW2GZYKHTTW/2021	589	South_King_County	2021-04-28	alpha
USA/WA-S7539/2021	590	South_King_County	2021-04-23	alpha
USA/WA-S7545/2021	590	South_King_County	2021-04-23	alpha
USA/WA-S7544/2021	590	South_King_County	2021-04-23	alpha
USA/WA-UW-21060511680/2021	591	South_King_County	2021-06-05	alpha
USA/WA-CDC-UW21051104774/2021	591	North_King_County	2021-05-11	alpha
USA/WA-CDC-UW21060178880/2021	592	North_King_County	2021-06-01	alpha
USA/WA-CDC-UW21061992558/2021	592	North_King_County	2021-06-19	alpha
USA/WA-UW-21050509126/2021	593	South_King_County	2021-05-05	alpha
USA/WA-UW-21050365818/2021	593	North_King_County	2021-05-03	alpha
USA/WA-S6971/2021	594	South_King_County	2021-04-12	alpha
USA/WA-Altius-ALTCOV-3IANGI5GXOA6JGVQ/2021	594	South_King_County	2021-04-12	alpha
USA/WA-Altius-ALTCOV-MVG6UVHOLQSRL3EF/2021	594	South_King_County	2021-04-13	alpha
USA/WA-Altius-ALTCOV-6VDEG6XAKBG5IYD6/2021	594	South_King_County	2021-04-14	alpha
USA/WA-UW-2021041371208/2021	594	South_King_County	2021-04-13	alpha
USA/WA-Altius-ALTCOV-6QJ3QBDGE57VRHXN/2021	594	South_King_County	2021-04-13	alpha
USA/WA-UW-2021040703507/2021	594	North_King_County	2021-04-07	alpha
USA/WA-UW-2021041423595/2021	594	North_King_County	2021-04-14	alpha
USA/WA-UW-2021040897252/2021	594	North_King_County	2021-04-08	alpha
USA/WA-S8832/2021	594	South_King_County	2021-05-07	alpha
USA/WA-CDC-UW21042700064/2021	594	North_King_County	2021-04-27	alpha
USA/WA-CDC-UW21050398889/2021	594	South_King_County	2021-05-03	alpha
USA/WA-Altius-ALTCOV-AHOZBLAGJBJSZCU3/2021	594	South_King_County	2021-04-21	alpha
USA/WA-CDC-UW21042713522/2021	594	North_King_County	2021-04-27	alpha
USA/WA-S10408/2021	594	North_King_County	2021-04-27	alpha
USA/WA-CDC-UW21050452448/2021	594	North_King_County	2021-05-04	alpha
USA/WA-UW-21051495522/2021	594	North_King_County	2021-05-14	alpha
USA/WA-Altius-ALTCOV-7DI5NR72EZ6MDMVJ/2021	594	South_King_County	2021-04-21	alpha
USA/WA-UW-21042671779/2021	594	South_King_County	2021-04-26	alpha
USA/WA-CDC-UW21042790190/2021	594	South_King_County	2021-04-27	alpha
USA/WA-CDC-UW21051921060/2021	594	North_King_County	2021-05-19	alpha
USA/WA-CDC-UW21051349553/2021	595	North_King_County	2021-05-13	alpha
USA/WA-CDC-UW21051085306/2021	596	North_King_County	2021-05-10	alpha
USA/WA-UW-2021040817151/2021	597	North_King_County	2021-04-08	alpha
USA/WA-UW-21042799331/2021	597	North_King_County	2021-04-27	alpha
USA/WA-UW-2021040855279/2021	597	North_King_County	2021-04-08	alpha
USA/WA-S5978/2021	598	South_King_County	2021-03-22	alpha
USA/WA-Altius-ALTCOV-L2UQLW4NN5JLTZWX/2021	599	South_King_County	2021-04-13	alpha
USA/WA-UW-21050470466/2021	600	North_King_County	2021-05-04	alpha
USA/WA-UW-21051015369/2021	601	North_King_County	2021-05-10	alpha
USA/WA-UW-2021040203479/2021	602	North_King_County	2021-04-02	alpha
USA/WA-CDC-UW21050890825/2021	603	North_King_County	2021-05-08	alpha
USA/WA-UW-21050468648/2021	603	North_King_County	2021-05-04	alpha
USA/WA-UW-21050274272/2021	604	North_King_County	2021-05-02	alpha
USA/WA-UW-67139/2021	605	North_King_County	2021-03-15	alpha
USA/WA-UW-68011/2021	606	North_King_County	2021-03-22	alpha
USA/WA-UW-21051727157/2021	607	South_King_County	2021-05-17	alpha
USA/WA-CDC-UW21070670421/2021	608	North_King_County	2021-07-06	alpha
USA/WA-UW-21050467979/2021	609	North_King_County	2021-05-04	alpha
USA/WA-UW-21050354657/2021	610	North_King_County	2021-05-03	alpha
USA/WA-UW-21042669626/2021	611	North_King_County	2021-04-26	alpha
USA/WA-UW-21050534548/2021	612	North_King_County	2021-05-05	alpha
USA/WA-CDC-UW21052162393/2021	612	North_King_County	2021-05-21	alpha
USA/WA-UW-21050504698/2021	612	North_King_County	2021-05-05	alpha
USA/WA-CDC-UW21051288828/2021	612	North_King_County	2021-05-12	alpha
USA/WA-CDC-UW21051271521/2021	613	North_King_County	2021-05-12	alpha
USA/WA-UW-21051538480/2021	613	North_King_County	2021-05-15	alpha
USA/WA-UW-21051808843/2021	614	South_King_County	2021-05-18	alpha
USA/WA-CDC-UW21052466167/2021	614	North_King_County	2021-05-24	alpha
USA/WA-PHL-000841/2021	614	North_King_County	2021-05-23	alpha
USA/WA-CDC-UW21060103418/2021	614	South_King_County	2021-06-01	alpha
USA/WA-CDC-UW21060475445/2021	615	North_King_County	2021-06-04	alpha
USA/WA-S5890/2021	616	North_King_County	2021-03-26	alpha
USA/WA-S5893/2021	616	North_King_County	2021-03-27	alpha
USA/WA-S5878/2021	617	North_King_County	2021-03-26	alpha
USA/WA-CDC-UW21050352603/2021	618	North_King_County	2021-05-03	alpha
USA/WA-CDC-UW21051065230/2021	618	North_King_County	2021-05-10	alpha
USA/WA-UW-21042097883/2021	619	North_King_County	2021-04-20	alpha
USA/WA-UW-21042601024/2021	619	North_King_County	2021-04-26	alpha
USA/WA-UW-21042653478/2021	619	North_King_County	2021-04-26	alpha
USA/WA-UW-21042674839/2021	619	North_King_County	2021-04-26	alpha
USA/WA-UW-21043076305/2021	619	North_King_County	2021-04-30	alpha
USA/WA-S5891/2021	620	North_King_County	2021-03-26	alpha
USA/WA-CDC-UW21051088066/2021	621	North_King_County	2021-05-10	alpha
USA/WA-S6095/2021	622	North_King_County	2021-03-30	alpha
USA/WA-CDC-UW21051262558/2021	623	South_King_County	2021-05-12	alpha
USA/WA-Altius-ALTCOV-5GG5AV3RORLDW3TE/2021	624	South_King_County	2021-04-28	alpha
USA/WA-CDC-UW21050452031/2021	625	North_King_County	2021-05-04	alpha
USA/WA-UW-2021040858429/2021	626	South_King_County	2021-04-08	alpha
USA/WA-S8102/2021	627	North_King_County	2021-05-13	alpha
USA/WA-CDC-UW21051807480/2021	628	South_King_County	2021-05-18	alpha
USA/WA-UW-21050717955/2021	629	South_King_County	2021-05-07	alpha
USA/WA-CDC-UW21050320233/2021	629	North_King_County	2021-05-03	alpha
USA/WA-UW-21043062265/2021	630	North_King_County	2021-04-30	alpha
USA/WA-S8654/2021	631	South_King_County	2021-05-25	alpha
USA/WA-S8665/2021	631	South_King_County	2021-05-25	alpha
USA/WA-S8663/2021	631	South_King_County	2021-05-25	alpha
USA/WA-UW-21052780411/2021	632	North_King_County	2021-05-27	alpha
USA/WA-S9482/2021	633	South_King_County	2021-06-05	alpha
USA/WA-CDC-UW21051116391/2021	634	North_King_County	2021-05-11	alpha
USA/WA-Altius-ALTCOV-SNXN5HMOPGS62UR2/2021	634	South_King_County	2021-05-12	alpha
USA/WA-Altius-ALTCOV-45T6NEPZQL6C7XHX/2021	634	South_King_County	2021-05-17	alpha
USA/WA-UW-21051542072/2021	635	North_King_County	2021-05-15	alpha
USA/WA-UW-21042943110/2021	637	North_King_County	2021-04-29	alpha
USA/WA-CDC-UW21042740067/2021	638	North_King_County	2021-04-27	alpha
USA/WA-UW-21042774386/2021	639	North_King_County	2021-04-27	alpha
USA/WA-CDC-LC0056337/2021	640	North_King_County	2021-04-29	alpha
USA/WA-UW-21042952160/2021	640	North_King_County	2021-04-29	alpha
USA/WA-S7548/2021	641	North_King_County	2021-04-28	alpha
USA/WA-CDC-UW21050455407/2021	642	North_King_County	2021-05-04	alpha
USA/WA-UW-21050450012/2021	643	North_King_County	2021-05-04	alpha
USA/WA-UW-21042018684/2021	644	South_King_County	2021-04-20	alpha
USA/WA-UW-21050626953/2021	645	South_King_County	2021-05-06	alpha
USA/WA-S5873/2021	646	North_King_County	2021-03-25	alpha
USA/WA-UW-2021040802138/2021	647	North_King_County	2021-04-08	alpha
USA/WA-S5888/2021	648	North_King_County	2021-03-26	alpha
USA/WA-CDC-UW21050687345/2021	649	North_King_County	2021-05-06	alpha
USA/WA-S6533/2021	650	South_King_County	2021-04-09	alpha
USA/WA-CDC-UW21051919147/2021	651	North_King_County	2021-05-19	alpha
USA/WA-CDC-UW21051280259/2021	651	North_King_County	2021-05-12	alpha
USA/WA-S6335/2021	652	North_King_County	2021-03-25	alpha
USA/WA-CDC-UW21062129706/2021	653	South_King_County	2021-06-21	alpha
USA/WA-UW-21063019509/2021	653	South_King_County	2021-06-30	alpha
USA/WA-S9312/2021	653	South_King_County	2021-06-14	alpha
USA/WA-UW-68821/2021	654	South_King_County	2021-03-27	alpha
USA/WA-PHL-000695/2021	655	South_King_County	2021-04-24	alpha
USA/WA-UW-2021033007607/2021	656	North_King_County	2021-03-30	alpha
USA/WA-Altius-ALTCOV-2V6727MDTTYVNEE4/2021	657	South_King_County	2021-04-26	alpha
USA/WA-UW-21050378995/2021	657	South_King_County	2021-05-03	alpha
USA/WA-UW-21041949499/2021	658	South_King_County	2021-04-19	alpha
USA/WA-UW-21041944522/2021	658	South_King_County	2021-04-19	alpha
USA/WA-UW-2021041670850/2021	658	South_King_County	2021-04-16	alpha
USA/WA-UW-2021040201957/2021	659	North_King_County	2021-04-02	alpha
USA/WA-UW-21042091093/2021	660	North_King_County	2021-04-20	alpha
USA/WA-UW-21042973411/2021	661	North_King_County	2021-04-29	alpha
USA/WA-CDC-UW21060305871/2021	662	North_King_County	2021-06-03	alpha
USA/WA-CDC-UW21050558196/2021	663	North_King_County	2021-05-05	alpha
USA/WA-CDC-QDX24799398/2021	664	North_King_County	2021-05-11	alpha
USA/WA-S8611/2021	665	North_King_County	2021-05-19	alpha
USA/WA-CDC-UW21052025794/2021	666	South_King_County	2021-05-20	alpha
USA/WA-UW-21051414546/2021	667	North_King_County	2021-05-14	alpha
USA/WA-CDC-UW21051733645/2021	667	North_King_County	2021-05-17	alpha
USA/WA-CDC-UW21051743040/2021	667	North_King_County	2021-05-17	alpha
USA/WA-CDC-UW21050353992/2021	669	South_King_County	2021-05-03	alpha
USA/WA-UW-2021033104988/2021	670	South_King_County	2021-03-31	alpha
USA/WA-UW-68018/2021	671	North_King_County	2021-03-22	alpha
USA/WA-CDC-FG-016793/2021	671	North_King_County	2021-03-23	alpha
USA/WA-S6256/2021	671	North_King_County	2021-03-23	alpha
USA/WA-CDC-UW21052128049/2021	672	South_King_County	2021-05-21	alpha
USA/WA-UW-21051871903/2021	673	South_King_County	2021-05-18	alpha
USA/WA-CDC-UW21070766153/2021	674	North_King_County	2021-07-07	alpha
USA/WA-CDC-UW21070820520/2021	675	South_King_County	2021-07-08	alpha
USA/WA-UW-21041533154/2021	676	North_King_County	2021-04-15	alpha
USA/WA-Altius-ALTCOV-A5FDCGAUET7JOAEX/2021	677	South_King_County	2021-04-12	alpha
USA/WA-S6805/2021	678	North_King_County	2021-04-05	alpha
USA/WA-CDC-UW21050642306/2021	679	South_King_County	2021-05-06	alpha
USA/WA-UW-21050343459/2021	679	South_King_County	2021-05-03	alpha
USA/WA-CDC-UW21051103643/2021	679	South_King_County	2021-05-11	alpha
USA/WA-S8622/2021	680	South_King_County	2021-05-20	alpha
USA/WA-UW-2021040863303/2021	681	North_King_County	2021-04-08	alpha
USA/WA-Altius-ALTCOV-UZUUIUPOVVNJGTAW/2021	682	South_King_County	2021-04-12	alpha
USA/WA-Altius-ALTCOV-WS2XWU3EZBOQ3ECS/2021	682	South_King_County	2021-04-12	alpha
USA/WA-UW-2021041480789/2021	683	North_King_County	2021-04-14	alpha
USA/WA-CDC-UW21050604106/2021	684	North_King_County	2021-05-06	alpha
USA/WA-CDC-UW21051262090/2021	685	North_King_County	2021-05-12	alpha
USA/WA-UW-2021033004650/2021	686	North_King_County	2021-03-30	alpha
USA/WA-S7566/2021	687	North_King_County	2021-04-28	alpha
USA/WA-S5905/2021	688	North_King_County	2021-03-29	alpha
USA/WA-UW-2021033108245/2021	688	North_King_County	2021-03-31	alpha
USA/WA-UW-2021040103580/2021	688	North_King_County	2021-04-01	alpha
USA/WA-UW-2021033004333/2021	688	North_King_County	2021-03-30	alpha
USA/WA-UW-2021033001018/2021	688	North_King_County	2021-03-30	alpha
USA/WA-UW-2021033004901/2021	688	North_King_County	2021-03-30	alpha
USA/WA-S9043/2021	689	South_King_County	2021-06-08	alpha
USA/WA-UW-21061690059/2021	689	South_King_County	2021-06-16	alpha
USA/WA-Altius-ALTCOV-JLQUGL37X32ZGUUG/2021	689	South_King_County	2021-06-16	alpha
USA/WA-UW-67460/2021	690	North_King_County	2021-03-17	alpha
USA/WA-UW-68665/2021	691	North_King_County	2021-03-26	alpha
USA/WA-UW-21042283998/2021	692	North_King_County	2021-04-22	alpha
USA/WA-Altius-ALTCOV-W5DVWAUTM4GOLPGI/2021	693	South_King_County	2021-04-22	alpha
USA/WA-Altius-ALTCOV-3FKRNTDYI2OBXIC3/2021	693	South_King_County	2021-04-27	alpha
USA/WA-UW-2021033103974/2021	694	North_King_County	2021-03-31	alpha
USA/WA-UW-21041989753/2021	695	South_King_County	2021-04-19	alpha
USA/WA-UW-21042619295/2021	695	South_King_County	2021-04-26	alpha
USA/WA-UW-21042083006/2021	696	North_King_County	2021-04-20	alpha
USA/WA-Altius-ALTCOV-ORRRZD6S2QML6CVT/2021	697	South_King_County	2021-04-19	alpha
USA/WA-Altius-ALTCOV-YQZTF4K3WJ5FOSHV/2021	698	South_King_County	2021-05-03	alpha
USA/WA-Altius-ALTCOV-VVB3VCUO2XOL3BDR/2021	699	South_King_County	2021-04-27	alpha
USA/WA-Altius-ALTCOV-GLRHWCSKL5BOFMHM/2021	699	South_King_County	2021-04-19	alpha
USA/WA-Altius-ALTCOV-7MAHOCQFHBWKGUUA/2021	699	South_King_County	2021-04-19	alpha
USA/WA-Altius-ALTCOV-BM4SIYBHTTGTGGTO/2021	699	South_King_County	2021-04-20	alpha
USA/WA-Altius-ALTCOV-PGCZA4K6MNGYSKTE/2021	699	South_King_County	2021-04-27	alpha
USA/WA-UW-21050837421/2021	699	North_King_County	2021-05-08	alpha
USA/WA-CDC-UW21050382844/2021	699	South_King_County	2021-05-03	alpha
USA/WA-Altius-ALTCOV-IOC7JD55NEKTO2XC/2021	699	South_King_County	2021-05-03	alpha
USA/WA-S8613/2021	699	South_King_County	2021-05-20	alpha
USA/WA-CDC-UW21061504117/2021	699	South_King_County	2021-06-15	alpha
USA/WA-UW-21050513851/2021	699	South_King_County	2021-05-05	alpha
USA/WA-UW-21051734931/2021	699	South_King_County	2021-05-17	alpha
