strain	cluster	location	date	variant
USA/WA-PHL-004874/2021	734	North_King_County	2021-10-21	delta
USA/WA-UW-21111852881/2021	735	South_King_County	2021-11-18	delta
USA/WA-CDC-UW21081487637/2021	736	North_King_County	2021-08-14	delta
USA/WA-CDC-LC0275740/2021	737	North_King_County	2021-09-10	delta
USA/WA-CDC-UW21081383246/2021	738	North_King_County	2021-08-13	delta
USA/WA-CDC-UW21090340927/2021	739	North_King_County	2021-09-03	delta
USA/WA-S13540/2021	739	South_King_County	2021-08-28	delta
USA/WA-S13549/2021	739	South_King_County	2021-08-30	delta
USA/WA-CDC-LC0265383/2021	739	North_King_County	2021-09-02	delta
USA/WA-CDC-QDX26446427/2021	740	North_King_County	2021-07-03	delta
USA/WA-CDC-UW21070623660/2021	741	South_King_County	2021-07-06	delta
USA/WA-UW-21072370849/2021	742	North_King_County	2021-07-23	delta
USA/WA-UW-21072957801/2021	743	South_King_County	2021-07-29	delta
USA/WA-CDC-LC0101655/2021	744	North_King_County	2021-07-08	delta
USA/WA-CDC-UW21073031443/2021	745	South_King_County	2021-07-30	delta
USA/WA-UW-21071397281/2021	746	North_King_County	2021-07-13	delta
USA/WA-S13367/2021	747	North_King_County	2021-08-24	delta
USA/WA-CDC-UW21072176151/2021	748	North_King_County	2021-07-21	delta
USA/WA-PHL-002083/2021	749	South_King_County	2021-08-21	delta
USA/WA-S11995/2021	750	North_King_County	2021-08-24	delta
USA/WA-CDC-UW21112062082/2021	750	North_King_County	2021-11-20	delta
USA/WA-CDC-UW21112098299/2021	750	North_King_County	2021-11-20	delta
USA/WA-CDC-UW21100916269/2021	751	North_King_County	2021-10-09	delta
USA/WA-CDC-UW21121287819/2021	752	North_King_County	2021-12-12	delta
USA/WA-CDC-UW21122460866/2021	752	South_King_County	2021-12-24	delta
USA/WA-UW-21121806077/2021	752	South_King_County	2021-12-18	delta
USA/WA-CDC-UW21120950964/2021	753	North_King_County	2021-12-09	delta
USA/WA-CDC-UW21090851801/2021	754	North_King_County	2021-09-08	delta
USA/WA-UW-21041997270/2021	755	North_King_County	2021-04-19	delta
USA/WA-CDC-UW21050411576/2021	756	South_King_County	2021-05-04	delta
USA/WA-UW-21051308994/2021	757	South_King_County	2021-05-13	delta
USA/WA-UW-21042343135/2021	758	North_King_County	2021-04-23	delta
USA/WA-UW-22022871271/2022	759	North_King_County	2022-02-28	delta
USA/WA-PHL-005558/2021	759	North_King_County	2021-10-25	delta
USA/WA-UW-21122135967/2021	760	South_King_County	2021-12-21	delta
USA/WA-CDC-UW21111050418/2021	761	South_King_County	2021-11-10	delta
USA/WA-CDC-UW21121445393/2021	762	South_King_County	2021-12-14	delta
USA/WA-CDC-LC0444907/2021	762	South_King_County	2021-12-22	delta
USA/WA-CDC-LC0444909/2021	762	South_King_County	2021-12-22	delta
USA/WA-UW-21111672803/2021	763	South_King_County	2021-11-16	delta
USA/WA-CDC-UW21081868430/2021	764	North_King_County	2021-08-18	delta
USA/WA-CDC-UW21090319813/2021	765	North_King_County	2021-09-03	delta
USA/WA-S14432/2021	766	South_King_County	2021-09-20	delta
USA/WA-UW-21071966262/2021	767	North_King_County	2021-07-19	delta
USA/WA-CDC-UW21102149379/2021	768	South_King_County	2021-10-21	delta
USA/WA-S12569/2021	769	North_King_County	2021-09-13	delta
USA/WA-CDC-UW21120177459/2021	770	North_King_County	2021-12-01	delta
USA/WA-UW-21092953083/2021	771	North_King_County	2021-09-29	delta
USA/WA-UW-21092543606/2021	772	South_King_County	2021-09-25	delta
USA/WA-UW-21100521542/2021	772	North_King_County	2021-10-05	delta
USA/WA-CDC-UW21110167987/2021	772	North_King_County	2021-11-01	delta
USA/WA-CDC-UW21091144623/2021	773	North_King_County	2021-09-11	delta
USA/WA-UW-21112416557/2021	774	South_King_County	2021-11-24	delta
USA/WA-CDC-UW21091833362/2021	775	South_King_County	2021-09-18	delta
USA/WA-UW-21112227736/2021	776	South_King_County	2021-11-22	delta
USA/WA-CDC-UW22010260573/2022	777	North_King_County	2022-01-02	delta
USA/WA-CDC-UW21111384387/2021	778	South_King_County	2021-11-13	delta
USA/WA-CDC-UW21111540138/2021	778	North_King_County	2021-11-15	delta
USA/WA-PHL-005681/2021	778	South_King_County	2021-10-25	delta
USA/WA-CDC-UW21121731321/2021	779	North_King_County	2021-12-17	delta
USA/WA-CDC-UW21121156220/2021	780	North_King_County	2021-12-11	delta
USA/WA-CDC-UW21072608445/2021	781	North_King_County	2021-07-26	delta
USA/WA-UW-21072350649/2021	782	North_King_County	2021-07-23	delta
USA/WA-UW-21072271741/2021	783	North_King_County	2021-07-22	delta
USA/WA-UW-21072208219/2021	783	North_King_County	2021-07-22	delta
USA/WA-CDC-LC0338521/2021	784	North_King_County	2021-10-14	delta
USA/WA-UW-21073000438/2021	785	North_King_County	2021-07-30	delta
USA/WA-PHL-005944/2021	786	South_King_County	2021-11-01	delta
USA/WA-PHL-007965/2021	787	South_King_County	2021-12-03	delta
USA/WA-CDC-UW21072112750/2021	788	North_King_County	2021-07-21	delta
USA/WA-CDC-UW21072108692/2021	788	North_King_County	2021-07-21	delta
USA/WA-CDC-UW21110315674/2021	789	North_King_County	2021-11-03	delta
USA/WA-CDC-UW21071406131/2021	790	North_King_County	2021-07-14	delta
USA/WA-CDC-UW21101497153/2021	791	South_King_County	2021-10-14	delta
USA/WA-S15254/2021	792	North_King_County	2021-09-03	delta
USA/WA-UW-21081664348/2021	793	North_King_County	2021-08-16	delta
USA/WA-UW-21102259545/2021	794	North_King_County	2021-10-22	delta
USA/WA-CDC-UW21082645304/2021	795	North_King_County	2021-08-26	delta
USA/WA-CDC-LC0204954/2021	795	North_King_County	2021-08-18	delta
USA/WA-CDC-UW21081410676/2021	796	South_King_County	2021-08-14	delta
USA/WA-CDC-UW21081741645/2021	797	South_King_County	2021-08-17	delta
USA/WA-CDC-UW21082626591/2021	798	North_King_County	2021-08-26	delta
USA/WA-UW-21081822755/2021	799	South_King_County	2021-08-18	delta
USA/WA-CDC-UW21081758351/2021	800	North_King_County	2021-08-17	delta
USA/WA-S12109/2021	801	South_King_County	2021-08-03	delta
USA/WA-S12490/2021	802	North_King_County	2021-08-18	delta
USA/WA-CDC-UW21090393812/2021	802	North_King_County	2021-09-03	delta
USA/WA-UW-21060986296/2021	803	North_King_County	2021-06-09	delta
USA/WA-CDC-UW21050443406/2021	804	North_King_County	2021-05-04	delta
USA/WA-CDC-UW21050373513/2021	805	North_King_County	2021-05-03	delta
USA/WA-S7580/2021	806	South_King_County	2021-05-02	delta
USA/WA-S7579/2021	806	South_King_County	2021-05-02	delta
USA/WA-UW-21042100798/2021	807	North_King_County	2021-04-21	delta
USA/WA-CDC-UW21050651822/2021	807	North_King_County	2021-05-06	delta
USA/WA-UW-21043093926/2021	807	North_King_County	2021-04-30	delta
USA/WA-UW-21042684042/2021	807	North_King_County	2021-04-26	delta
USA/WA-UW-21090365532/2021	808	North_King_County	2021-09-03	delta
USA/WA-UW-21092165047/2021	809	North_King_County	2021-09-21	delta
USA/WA-UW-21081659055/2021	810	South_King_County	2021-08-16	delta
USA/WA-CDC-UW21090213930/2021	811	North_King_County	2021-09-02	delta
USA/WA-UW-21063011737/2021	812	North_King_County	2021-06-30	delta
USA/WA-UW-21061766108/2021	813	North_King_County	2021-06-17	delta
USA/WA-Altius-ALTCOV-DNZCYZMXDJVTNAGC/2021	813	South_King_County	2021-06-29	delta
USA/WA-UW-21071905865/2021	814	South_King_County	2021-07-19	delta
USA/WA-CDC-UW21081308793/2021	815	South_King_County	2021-08-13	delta
USA/WA-CDC-UW21081785250/2021	816	South_King_County	2021-08-17	delta
USA/WA-UW-21081298349/2021	817	South_King_County	2021-08-12	delta
USA/WA-S11827/2021	817	North_King_County	2021-08-04	delta
USA/WA-S11243/2021	818	South_King_County	2021-08-02	delta
USA/WA-UW-21111576798/2021	819	North_King_County	2021-11-15	delta
USA/WA-CDC-UW21071646546/2021	820	North_King_County	2021-07-16	delta
USA/WA-UW-21072668896/2021	820	North_King_County	2021-07-26	delta
USA/WA-UW-21080267103/2021	820	North_King_County	2021-08-02	delta
USA/WA-CDC-UW21111097221/2021	821	North_King_County	2021-11-10	delta
USA/WA-UW-21100696133/2021	821	North_King_County	2021-10-06	delta
USA/WA-CDC-UW21073024928/2021	821	North_King_County	2021-07-30	delta
USA/WA-UW-21073007182/2021	822	South_King_County	2021-07-30	delta
USA/WA-UW-21072319951/2021	823	North_King_County	2021-07-23	delta
USA/WA-UW-21102847553/2021	824	North_King_County	2021-10-28	delta
USA/WA-UW-21100510839/2021	825	North_King_County	2021-10-05	delta
USA/WA-CDC-UW21113040050/2021	826	North_King_County	2021-11-30	delta
USA/WA-UW-21063050908/2021	827	South_King_County	2021-06-30	delta
USA/WA-S18647/2021	828	South_King_County	2021-10-27	delta
USA/WA-CDC-ASC210364445/2021	828	North_King_County	2021-10-14	delta
USA/WA-S15058/2021	828	South_King_County	2021-10-11	delta
USA/WA-CDC-UW21100236285/2021	828	North_King_County	2021-10-02	delta
USA/WA-CDC-UW21101495207/2021	828	South_King_County	2021-10-14	delta
USA/WA-CDC-LC0340939/2021	828	North_King_County	2021-10-16	delta
USA/WA-CDC-UW21110854845/2021	828	South_King_County	2021-11-08	delta
USA/WA-CDC-UW21070107799/2021	829	South_King_County	2021-07-01	delta
USA/WA-CDC-UW21072976511/2021	830	North_King_County	2021-07-29	delta
USA/WA-UW-21072725490/2021	831	North_King_County	2021-07-27	delta
USA/WA-UW-21072244074/2021	831	South_King_County	2021-07-22	delta
USA/WA-CDC-UW21080293647/2021	832	North_King_County	2021-08-02	delta
USA/WA-UW-21072620825/2021	833	North_King_County	2021-07-26	delta
USA/WA-UW-21092578039/2021	834	South_King_County	2021-09-25	delta
USA/WA-UW-21102823640/2021	834	North_King_County	2021-10-28	delta
USA/WA-CDC-UW21100249736/2021	835	South_King_County	2021-10-02	delta
USA/WA-CDC-UW21100112319/2021	835	North_King_County	2021-10-01	delta
USA/WA-CDC-UW21101457742/2021	836	North_King_County	2021-10-14	delta
USA/WA-UW-21090304524/2021	837	South_King_County	2021-09-03	delta
USA/WA-UW-21101597675/2021	838	South_King_County	2021-10-15	delta
USA/WA-CDC-UW21112960292/2021	839	North_King_County	2021-11-29	delta
USA/WA-CDC-UW21120861251/2021	840	South_King_County	2021-12-08	delta
USA/WA-CDC-UW21070737647/2021	841	North_King_County	2021-07-07	delta
USA/WA-UW-21072403880/2021	842	South_King_County	2021-07-24	delta
USA/WA-CDC-UW21100140510/2021	843	South_King_County	2021-10-01	delta
USA/WA-CDC-UW21073191997/2021	844	South_King_County	2021-07-31	delta
USA/WA-CDC-LC0152989/2021	845	South_King_County	2021-07-29	delta
USA/WA-CDC-UW21101558505/2021	846	North_King_County	2021-10-15	delta
USA/WA-CDC-UW21090947036/2021	847	North_King_County	2021-09-09	delta
USA/WA-CDC-UW21100261596/2021	848	North_King_County	2021-10-02	delta
USA/WA-PHL-005020/2021	849	South_King_County	2021-10-04	delta
USA/WA-CDC-UW21081708635/2021	850	South_King_County	2021-08-17	delta
USA/WA-CDC-UW21100274840/2021	851	North_King_County	2021-10-02	delta
USA/WA-CDC-UW21071493916/2021	852	North_King_County	2021-07-14	delta
USA/WA-UW-21072253727/2021	853	North_King_County	2021-07-22	delta
USA/WA-UW-21072235993/2021	853	North_King_County	2021-07-22	delta
USA/WA-S12575/2021	854	North_King_County	2021-09-19	delta
USA/WA-CDC-UW21102537088/2021	855	North_King_County	2021-10-25	delta
USA/WA-CDC-UW21090803421/2021	856	South_King_County	2021-09-08	delta
USA/WA-CDC-UW21090867036/2021	856	South_King_County	2021-09-08	delta
USA/WA-CDC-UW21100251654/2021	857	South_King_County	2021-10-02	delta
USA/WA-CDC-UW21091743822/2021	858	North_King_County	2021-09-17	delta
USA/WA-S14424/2021	858	South_King_County	2021-09-20	delta
USA/WA-PHL-008373/2021	859	North_King_County	2021-12-15	delta
USA/WA-CDC-UW21120422283/2021	860	North_King_County	2021-12-04	delta
USA/WA-CDC-UW21120414924/2021	860	North_King_County	2021-12-04	delta
USA/WA-CDC-UW21100116505/2021	861	South_King_County	2021-10-01	delta
USA/WA-CDC-UW21120274904/2021	862	South_King_County	2021-12-02	delta
USA/WA-CDC-LC0335237/2021	863	North_King_County	2021-10-11	delta
USA/WA-UW-21072957704/2021	864	North_King_County	2021-07-29	delta
USA/WA-CDC-UW21072174841/2021	864	North_King_County	2021-07-21	delta
USA/WA-Altius-ALTCOV-E6UP6ZHBNM5XHOFW/2021	865	South_King_County	2021-04-30	delta
USA/WA-CDC-UW21050386909/2021	866	North_King_County	2021-05-03	delta
USA/WA-Altius-ALTCOV-CCVRFMOIEFFOSMAC/2021	867	South_King_County	2021-06-11	delta
USA/WA-PHL-001567/2021	868	South_King_County	2021-07-06	delta
USA/WA-UW-21042310141/2021	869	North_King_County	2021-04-23	delta
USA/WA-CDC-UW21082893190/2021	870	North_King_County	2021-08-28	delta
USA/WA-Altius-ALTCOV-XOYRMACJNEITMPFG/2021	871	South_King_County	2021-06-08	delta
USA/WA-UW-21042077918/2021	872	North_King_County	2021-04-20	delta
USA/WA-CDC-UW21042106980/2021	872	North_King_County	2021-04-21	delta
USA/WA-UW-21042185581/2021	873	North_King_County	2021-04-21	delta
USA/WA-CDC-UW21120351872/2021	874	North_King_County	2021-12-03	delta
USA/WA-CDC-UW21060237130/2021	875	South_King_County	2021-06-02	delta
USA/WA-CDC-LC0078687/2021	876	North_King_County	2021-06-13	delta
USA/WA-UW-21072134229/2021	877	North_King_County	2021-07-21	delta
USA/WA-CDC-UW21090781913/2021	878	North_King_County	2021-09-07	delta
USA/WA-CDC-UW21091934401/2021	879	North_King_County	2021-09-19	delta
USA/WA-CDC-UW21081646663/2021	880	South_King_County	2021-08-16	delta
USA/WA-CDC-UW21072715933/2021	881	North_King_County	2021-07-27	delta
USA/WA-CDC-LC0419155/2021	882	South_King_County	2021-12-02	delta
USA/WA-PHL-012346/2022	883	North_King_County	2022-01-18	delta
USA/WA-UW-2021041224321/2021	884	North_King_County	2021-04-12	delta
USA/WA-UW-21051534145/2021	885	North_King_County	2021-05-15	delta
USA/WA-CDC-UW21073184603/2021	886	North_King_County	2021-07-31	delta
USA/WA-UW-21080228380/2021	887	North_King_County	2021-08-02	delta
USA/WA-CDC-UW21110881372/2021	888	North_King_County	2021-11-08	delta
USA/WA-S10089/2021	889	South_King_County	2021-07-27	delta
USA/WA-PHL-000665/2021	890	North_King_County	2021-04-27	delta
USA/WA-CDC-UW21100246898/2021	891	North_King_County	2021-10-02	delta
USA/WA-Altius-ALTCOV-TKO3VO3OW7LNMWQI/2021	892	South_King_County	2021-06-12	delta
USA/WA-Altius-ALTCOV-WXUTIMXDOWC2ZDBT/2021	892	South_King_County	2021-06-12	delta
USA/WA-Altius-ALTCOV-YM2WOQO2IP5HDBW5/2021	892	South_King_County	2021-06-11	delta
USA/WA-CDC-UW21092541395/2021	893	North_King_County	2021-09-25	delta
USA/WA-CDC-UW21121353263/2021	894	North_King_County	2021-12-13	delta
USA/WA-CDC-UW21110832873/2021	895	South_King_County	2021-11-08	delta
USA/WA-UW-21081638646/2021	896	South_King_County	2021-08-16	delta
USA/WA-CDC-UW21081631722/2021	897	North_King_County	2021-08-16	delta
USA/WA-CDC-UW21081905792/2021	898	North_King_County	2021-08-19	delta
USA/WA-CDC-UW21111044817/2021	899	South_King_County	2021-11-10	delta
USA/WA-UW-21072654119/2021	900	North_King_County	2021-07-26	delta
USA/WA-CDC-UW21120484833/2021	901	North_King_County	2021-12-04	delta
USA/WA-UW-21050536769/2021	902	North_King_County	2021-05-05	delta
USA/WA-CDC-UW21081607089/2021	903	North_King_County	2021-08-16	delta
USA/WA-UW-21080661480/2021	904	South_King_County	2021-08-06	delta
USA/WA-Altius-ALTCOV-AZTZ5PTDCJEJXLXW/2021	905	South_King_County	2021-06-05	delta
USA/WA-CDC-UW21052642783/2021	905	North_King_County	2021-05-26	delta
USA/WA-UW-21052286898/2021	905	North_King_County	2021-05-22	delta
USA/WA-UW-21052293318/2021	905	North_King_County	2021-05-22	delta
USA/WA-Altius-ALTCOV-4NCUODYESTAPGLQA/2021	905	North_King_County	2021-05-26	delta
USA/WA-UW-21052108233/2021	905	North_King_County	2021-05-21	delta
USA/WA-S9103/2021	905	South_King_County	2021-05-14	delta
USA/WA-UW-21052112815/2021	905	South_King_County	2021-05-21	delta
USA/WA-CDC-UW21060501754/2021	905	South_King_County	2021-06-05	delta
USA/WA-CDC-UW21061003981/2021	905	North_King_County	2021-06-10	delta
USA/WA-UW-21060356944/2021	905	North_King_County	2021-06-03	delta
USA/WA-CDC-UW21051948090/2021	905	North_King_County	2021-05-19	delta
USA/WA-CDC-UW21060116163/2021	905	North_King_County	2021-06-01	delta
USA/WA-CDC-UW21060193362/2021	905	North_King_County	2021-06-01	delta
USA/WA-UW-21060768001/2021	905	North_King_County	2021-06-07	delta
USA/WA-CDC-UW21072000998/2021	905	North_King_County	2021-07-20	delta
USA/WA-CDC-UW21052643412/2021	905	North_King_County	2021-05-26	delta
USA/WA-CDC-UW21061243054/2021	905	South_King_County	2021-06-12	delta
USA/WA-CDC-UW21060179131/2021	905	North_King_County	2021-06-01	delta
USA/WA-CDC-UW21052697131/2021	905	North_King_County	2021-05-26	delta
USA/WA-CDC-UW21061019245/2021	905	North_King_County	2021-06-10	delta
USA/WA-CDC-UW21060448185/2021	905	North_King_County	2021-06-04	delta
USA/WA-CDC-UW21060432582/2021	905	North_King_County	2021-06-04	delta
USA/WA-CDC-UW21051267565/2021	905	North_King_County	2021-05-12	delta
USA/WA-CDC-UW21051748503/2021	905	South_King_County	2021-05-17	delta
USA/WA-CDC-UW21051735130/2021	905	South_King_County	2021-05-17	delta
USA/WA-UW-21052918564/2021	905	South_King_County	2021-05-29	delta
USA/WA-CDC-UW21052292755/2021	905	North_King_County	2021-05-22	delta
USA/WA-CDC-UW21061497944/2021	905	North_King_County	2021-06-14	delta
USA/WA-CDC-UW21053167235/2021	905	North_King_County	2021-05-31	delta
USA/WA-CDC-UW21053117635/2021	905	South_King_County	2021-05-31	delta
USA/WA-CDC-UW21062691972/2021	905	North_King_County	2021-06-26	delta
USA/WA-CDC-UW21051443824/2021	905	North_King_County	2021-05-14	delta
USA/WA-UW-21060996005/2021	905	North_King_County	2021-06-09	delta
USA/WA-CDC-UW21060741423/2021	905	North_King_County	2021-06-07	delta
USA/WA-UW-21080942945/2021	905	North_King_County	2021-08-09	delta
USA/WA-UW-21043007381/2021	905	North_King_County	2021-04-30	delta
USA/WA-CDC-UW21051581444/2021	905	North_King_County	2021-05-15	delta
USA/WA-CDC-UW21060214429/2021	905	North_King_County	2021-06-02	delta
USA/WA-CDC-UW21052407364/2021	905	North_King_County	2021-05-24	delta
USA/WA-UW-21052708411/2021	905	North_King_County	2021-05-27	delta
USA/WA-CDC-UW21101127424/2021	905	South_King_County	2021-10-11	delta
USA/WA-CDC-UW21061077308/2021	905	North_King_County	2021-06-10	delta
USA/WA-Altius-ALTCOV-F42NMT6RCMMFQKC2/2021	905	North_King_County	2021-06-01	delta
USA/WA-S9176/2021	905	North_King_County	2021-06-12	delta
USA/WA-CDC-UW21061224684/2021	905	North_King_County	2021-06-12	delta
USA/WA-CDC-UW21061383745/2021	905	North_King_County	2021-06-13	delta
USA/WA-CDC-UW21062173362/2021	905	North_King_County	2021-06-21	delta
USA/WA-CDC-UW21062218006/2021	905	South_King_County	2021-06-22	delta
USA/WA-CDC-UW21051405459/2021	905	North_King_County	2021-05-14	delta
USA/WA-CDC-UW21051396207/2021	905	North_King_County	2021-05-13	delta
USA/WA-CDC-UW21051284617/2021	905	North_King_County	2021-05-12	delta
USA/WA-UW-21082791519/2021	905	North_King_County	2021-08-27	delta
USA/WA-CDC-UW21092286996/2021	905	North_King_County	2021-09-22	delta
USA/WA-CDC-UW21062486304/2021	905	South_King_County	2021-06-24	delta
USA/WA-CDC-UW21090228936/2021	905	North_King_County	2021-09-02	delta
USA/WA-CDC-UW21090189762/2021	905	South_King_County	2021-09-01	delta
USA/WA-UW-21052765778/2021	905	North_King_County	2021-05-27	delta
USA/WA-CDC-UW21061046144/2021	905	North_King_County	2021-06-10	delta
USA/WA-CDC-UW21061010245/2021	905	North_King_County	2021-06-10	delta
USA/WA-UW-21052837558/2021	905	South_King_County	2021-05-28	delta
USA/WA-Altius-ALTCOV-PBLCLEASWXZ56XV6/2021	905	North_King_County	2021-06-08	delta
USA/WA-Altius-ALTCOV-EP5DVGHRVINFKBDC/2021	905	South_King_County	2021-05-25	delta
USA/WA-CDC-UW21052104069/2021	905	North_King_County	2021-05-21	delta
USA/WA-CDC-UW21052268087/2021	905	North_King_County	2021-05-22	delta
USA/WA-UW-21053132477/2021	905	South_King_County	2021-05-31	delta
USA/WA-UW-21061531574/2021	905	North_King_County	2021-06-15	delta
USA/WA-UW-21062970503/2021	905	North_King_County	2021-06-29	delta
USA/WA-CDC-UW21052105358/2021	905	South_King_County	2021-05-21	delta
USA/WA-UW-21061703627/2021	905	North_King_County	2021-06-17	delta
USA/WA-CDC-UW21062152647/2021	905	North_King_County	2021-06-21	delta
USA/WA-UW-21063008856/2021	905	South_King_County	2021-06-30	delta
