strain	cluster	location	date	variant
USA/WA-UW-22020859482/2022	1250	South_King_County	2022-02-08	omicron
USA/WA-CDC-LC0536107/2022	1250	North_King_County	2022-02-08	omicron
USA/WA-CDC-UW22021508293/2022	1250	North_King_County	2022-02-15	omicron
USA/WA-S17804/2022	1251	North_King_County	2022-01-27	omicron
USA/WA-CDC-LC0451388/2021	1252	South_King_County	2021-12-28	omicron
USA/WA-CDC-UW22020860420/2022	1253	North_King_County	2022-02-08	omicron
USA/WA-CDC-LC0553287/2022	1254	North_King_County	2022-02-16	omicron
USA/WA-UW-22030250682/2022	1255	North_King_County	2022-03-02	omicron
USA/WA-S15848/2021	1256	North_King_County	2021-12-23	omicron
USA/WA-CDC-UW22022500854/2022	1257	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW22022746581/2022	1257	North_King_County	2022-02-27	omicron
USA/WA-CDC-UW22011236166/2022	1258	North_King_County	2022-01-12	omicron
USA/WA-UW-22011058158/2022	1258	South_King_County	2022-01-10	omicron
USA/WA-PHL-013408/2022	1259	North_King_County	2022-02-04	omicron
USA/WA-UW-22021772446/2022	1260	North_King_County	2022-02-17	omicron
USA/WA-CDC-UW22011075074/2022	1261	South_King_County	2022-01-10	omicron
USA/WA-CDC-LC0477480/2022	1262	South_King_County	2022-01-11	omicron
USA/WA-S17368/2022	1263	North_King_County	2022-01-12	omicron
USA/WA-CDC-LC0529010/2022	1264	North_King_County	2022-02-05	omicron
USA/WA-S18594/2022	1265	North_King_County	2022-02-07	omicron
USA/WA-UW-22021063051/2022	1266	North_King_County	2022-02-10	omicron
USA/WA-CDC-UW22030497268/2022	1267	North_King_County	2022-03-04	omicron
USA/WA-CDC-LC0455124/2022	1268	South_King_County	2022-01-01	omicron
USA/WA-CDC-UW22022584800/2022	1269	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW22020302999/2022	1270	North_King_County	2022-02-03	omicron
USA/WA-CDC-UW22021068901/2022	1270	North_King_County	2022-02-10	omicron
USA/WA-S18844/2022	1271	North_King_County	2022-02-05	omicron
USA/WA-S18801/2022	1271	North_King_County	2022-02-02	omicron
USA/WA-PHL-014821/2022	1272	South_King_County	2022-02-10	omicron
USA/WA-CDC-LC0533904/2022	1272	North_King_County	2022-02-08	omicron
USA/WA-UW-22030227148/2022	1273	North_King_County	2022-03-02	omicron
USA/WA-CDC-UW22030315445/2022	1273	South_King_County	2022-03-03	omicron
USA/WA-CDC-UW22020993307/2022	1274	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW22030150503/2022	1274	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22030130372/2022	1274	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22022759550/2022	1275	North_King_County	2022-02-27	omicron
USA/WA-S16908/2022	1276	North_King_County	2022-01-06	omicron
USA/WA-S16741/2022	1277	North_King_County	2022-01-05	omicron
USA/WA-CDC-UW22020413558/2022	1278	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW21121011400/2021	1279	North_King_County	2021-12-10	omicron
USA/WA-CDC-ASC210571143/2021	1280	North_King_County	2021-12-27	omicron
USA/WA-CDC-ASC210570847/2021	1281	South_King_County	2021-12-27	omicron
USA/WA-CDC-UW22021066852/2022	1282	North_King_County	2022-02-10	omicron
USA/WA-S18215/2022	1283	South_King_County	2022-01-19	omicron
USA/WA-CDC-UW22020245292/2022	1284	North_King_County	2022-02-02	omicron
USA/WA-CDC-UW22010814530/2022	1284	South_King_County	2022-01-08	omicron
USA/WA-CDC-UW21122189682/2021	1284	North_King_County	2021-12-21	omicron
USA/WA-CDC-UW21121678038/2021	1284	North_King_County	2021-12-16	omicron
USA/WA-CDC-UW21122489646/2021	1284	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW22010883853/2022	1284	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW22011059740/2022	1284	North_King_County	2022-01-10	omicron
USA/WA-S17640/2022	1284	North_King_County	2022-01-13	omicron
USA/WA-CDC-UW22010459173/2022	1284	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW22010443476/2022	1284	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW21122494358/2021	1284	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW21121010766/2021	1284	North_King_County	2021-12-10	omicron
USA/WA-CDC-UW21122483464/2021	1284	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW22020929159/2022	1284	South_King_County	2022-02-09	omicron
USA/WA-CDC-UW21121734849/2021	1285	North_King_County	2021-12-17	omicron
USA/WA-CDC-UW21121731931/2021	1285	North_King_County	2021-12-17	omicron
USA/WA-CDC-UW21121711103/2021	1285	North_King_County	2021-12-17	omicron
USA/WA-CDC-UW21122420148/2021	1286	North_King_County	2021-12-24	omicron
USA/WA-UW-22010455534/2022	1287	North_King_County	2022-01-04	omicron
USA/WA-CDC-UW22010748441/2022	1287	South_King_County	2022-01-07	omicron
USA/WA-UW-21123000317/2021	1288	North_King_County	2021-12-30	omicron
USA/WA-CDC-UW21122959866/2021	1289	North_King_County	2021-12-29	omicron
USA/WA-CDC-UW22010886697/2022	1290	South_King_County	2022-01-08	omicron
USA/WA-CDC-UW22010426898/2022	1291	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW22010765818/2022	1292	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW22010710813/2022	1292	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW21121712671/2021	1292	South_King_County	2021-12-17	omicron
USA/WA-CDC-UW21121268168/2021	1292	North_King_County	2021-12-12	omicron
USA/WA-CDC-UW21121492014/2021	1292	North_King_County	2021-12-14	omicron
USA/WA-CDC-UW21121745564/2021	1292	North_King_County	2021-12-17	omicron
USA/WA-CDC-UW22020952215/2022	1292	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW21121556264/2021	1292	North_King_County	2021-12-15	omicron
USA/WA-CDC-UW21122987755/2021	1292	North_King_County	2021-12-29	omicron
USA/WA-CDC-UW21122357927/2021	1292	South_King_County	2021-12-23	omicron
USA/WA-CDC-UW22021452949/2022	1292	South_King_County	2022-02-14	omicron
USA/WA-CDC-UW22010703173/2022	1292	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW22011042952/2022	1292	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW21122445351/2021	1292	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW22010873590/2022	1292	South_King_County	2022-01-08	omicron
USA/WA-CDC-UW21122991377/2021	1293	South_King_County	2021-12-29	omicron
USA/WA-CDC-UW22011088714/2022	1294	North_King_County	2022-01-10	omicron
USA/WA-CDC-UW22010794853/2022	1295	South_King_County	2022-01-07	omicron
USA/WA-CDC-UW22020412214/2022	1296	North_King_County	2022-02-04	omicron
USA/WA-S18546/2022	1297	North_King_County	2022-02-02	omicron
USA/WA-S18618/2022	1297	North_King_County	2022-02-10	omicron
USA/WA-CDC-UW22030288848/2022	1297	North_King_County	2022-03-02	omicron
USA/WA-CDC-UW22022571361/2022	1297	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW22021264778/2022	1298	North_King_County	2022-02-12	omicron
USA/WA-CDC-UW22022373874/2022	1299	North_King_County	2022-02-23	omicron
USA/WA-UW-22021707581/2022	1300	North_King_County	2022-02-17	omicron
USA/WA-CDC-UW22021245251/2022	1301	North_King_County	2022-02-12	omicron
USA/WA-CDC-UW21122064672/2021	1301	North_King_County	2021-12-20	omicron
USA/WA-PHL-009613/2021	1301	North_King_County	2021-12-15	omicron
USA/WA-PHL-009558/2021	1301	North_King_County	2021-12-14	omicron
USA/WA-PHL-009698/2021	1302	South_King_County	2021-12-16	omicron
USA/WA-PHL-009601/2021	1303	South_King_County	2021-12-15	omicron
USA/WA-S17541/2022	1304	North_King_County	2022-01-13	omicron
USA/WA-CDC-LC0499611/2022	1305	North_King_County	2022-01-18	omicron
USA/WA-S19217/2022	1305	North_King_County	2022-02-16	omicron
USA/WA-CDC-UW22022590952/2022	1305	North_King_County	2022-02-25	omicron
USA/WA-S19195/2022	1305	North_King_County	2022-02-11	omicron
USA/WA-S19198/2022	1305	North_King_County	2022-02-11	omicron
USA/WA-UW-21123035123/2021	1306	North_King_County	2021-12-30	omicron
USA/WA-UW-22020431904/2022	1306	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW21121592539/2021	1306	North_King_County	2021-12-15	omicron
USA/WA-CDC-UW21123110409/2021	1306	North_King_County	2021-12-31	omicron
USA/WA-CDC-UW22020944788/2022	1306	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW22020966706/2022	1306	South_King_County	2022-02-09	omicron
USA/WA-CDC-UW21122762315/2021	1306	North_King_County	2021-12-27	omicron
USA/WA-UW-21121997299/2021	1306	North_King_County	2021-12-19	omicron
USA/WA-CDC-UW21121941954/2021	1306	North_King_County	2021-12-19	omicron
USA/WA-CDC-UW21122026414/2021	1306	North_King_County	2021-12-20	omicron
USA/WA-CDC-UW22020375919/2022	1306	North_King_County	2022-02-03	omicron
USA/WA-CDC-UW21122834721/2021	1306	South_King_County	2021-12-28	omicron
USA/WA-CDC-UW21122981384/2021	1306	South_King_County	2021-12-29	omicron
USA/WA-CDC-LC0538290/2022	1306	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW22010637280/2022	1306	North_King_County	2022-01-06	omicron
USA/WA-CDC-UW22010632424/2022	1306	North_King_County	2022-01-06	omicron
USA/WA-CDC-UW22021493303/2022	1307	North_King_County	2022-02-14	omicron
USA/WA-PHL-009496/2021	1308	South_King_County	2021-12-13	omicron
USA/WA-S16926/2022	1309	North_King_County	2022-01-06	omicron
USA/WA-S18046/2022	1310	North_King_County	2022-01-19	omicron
USA/WA-S17604/2022	1311	North_King_County	2022-01-13	omicron
USA/WA-PHL-015831/2022	1312	South_King_County	2022-02-25	omicron
USA/WA-CDC-LC0557006/2022	1313	South_King_County	2022-02-17	omicron
USA/WA-CDC-LC0561601/2022	1314	South_King_County	2022-03-05	omicron
USA/WA-CDC-LC0477878/2022	1315	North_King_County	2022-01-11	omicron
USA/WA-CDC-UW22011096714/2022	1316	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW21122449969/2021	1316	South_King_County	2021-12-24	omicron
USA/WA-CDC-LC0446848/2021	1316	South_King_County	2021-12-21	omicron
USA/WA-PHL-013308/2022	1316	South_King_County	2022-01-15	omicron
USA/WA-UW-22021750690/2022	1317	North_King_County	2022-02-17	omicron
USA/WA-CDC-LC0556631/2022	1318	South_King_County	2022-02-15	omicron
USA/WA-PHL-014957/2022	1319	South_King_County	2022-02-14	omicron
USA/WA-S17318/2022	1320	North_King_County	2022-01-11	omicron
USA/WA-S19386/2021	1321	South_King_County	2021-12-30	omicron
USA/WA-S16842/2022	1322	South_King_County	2022-01-06	omicron
USA/WA-CDC-UW21121706016/2021	1323	South_King_County	2021-12-17	omicron
USA/WA-UW-22011077760/2022	1324	South_King_County	2022-01-10	omicron
USA/WA-S16429/2022	1325	South_King_County	2022-01-02	omicron
USA/WA-CDC-UW22020932416/2022	1326	North_King_County	2022-02-09	omicron
USA/WA-UW-22020983001/2022	1326	North_King_County	2022-02-09	omicron
USA/WA-S17338/2022	1327	North_King_County	2022-01-12	omicron
USA/WA-UW-22022315425/2022	1328	North_King_County	2022-02-23	omicron
USA/WA-S17017/2022	1329	North_King_County	2022-01-09	omicron
USA/WA-CDC-UW22022800750/2022	1330	South_King_County	2022-02-28	omicron
USA/WA-CDC-LC0452581/2021	1331	South_King_County	2021-12-29	omicron
USA/WA-S16483/2022	1332	South_King_County	2022-01-04	omicron
USA/WA-S17937/2022	1333	North_King_County	2022-01-17	omicron
USA/WA-PHL-009564/2021	1334	North_King_County	2021-12-14	omicron
USA/WA-CDC-LC0528969/2022	1335	South_King_County	2022-02-03	omicron
USA/WA-CDC-LC0555965/2022	1336	South_King_County	2022-02-24	omicron
USA/WA-CDC-UW22030133729/2022	1337	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22030674640/2022	1338	North_King_County	2022-03-06	omicron
USA/WA-CDC-UW22030437124/2022	1338	North_King_County	2022-03-04	omicron
USA/WA-CDC-UW22030303103/2022	1338	North_King_County	2022-03-03	omicron
USA/WA-CDC-UW22012568483/2022	1340	South_King_County	2022-01-25	omicron
USA/WA-CDC-UW21120872352/2021	1341	North_King_County	2021-12-08	omicron
USA/WA-PHL-009513/2021	1342	North_King_County	2021-12-13	omicron
USA/WA-PHL-009682/2021	1343	North_King_County	2021-12-16	omicron
USA/WA-PHL-009672/2021	1343	North_King_County	2021-12-16	omicron
USA/WA-CDC-UW21123047726/2021	1344	North_King_County	2021-12-30	omicron
USA/WA-PHL-015795/2022	1344	South_King_County	2022-02-24	omicron
USA/WA-S17213/2022	1344	North_King_County	2022-01-10	omicron
USA/WA-CDC-LC0444908/2021	1345	South_King_County	2021-12-22	omicron
USA/WA-CDC-UW22020477072/2022	1346	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW22022624432/2022	1346	North_King_County	2022-02-26	omicron
USA/WA-CDC-UW22022678304/2022	1346	North_King_County	2022-02-26	omicron
USA/WA-CDC-LC0525795/2022	1347	South_King_County	2022-01-27	omicron
USA/WA-UW-22022315617/2022	1348	North_King_County	2022-02-23	omicron
USA/WA-S19419/2022	1349	North_King_County	2022-03-02	omicron
USA/WA-S16831/2022	1350	South_King_County	2022-01-09	omicron
USA/WA-PHL-013724/2022	1351	North_King_County	2022-01-18	omicron
USA/WA-UW-22020896555/2022	1352	North_King_County	2022-02-08	omicron
USA/WA-CDC-UW22020873489/2022	1352	North_King_County	2022-02-08	omicron
USA/WA-PHL-014876/2022	1352	South_King_County	2022-02-10	omicron
USA/WA-CDC-UW22030394962/2022	1353	North_King_County	2022-03-03	omicron
USA/WA-S18296/2022	1354	North_King_County	2022-01-20	omicron
USA/WA-CDC-UW22012251233/2022	1355	South_King_County	2022-01-22	omicron
USA/WA-CDC-LC0456377/2021	1356	South_King_County	2021-12-30	omicron
USA/WA-CDC-UW22021780822/2022	1357	South_King_County	2022-02-17	omicron
USA/WA-CDC-LC0561590/2022	1357	North_King_County	2022-03-04	omicron
USA/WA-CDC-LC0547707/2022	1357	North_King_County	2022-02-15	omicron
USA/WA-CDC-UW22022546867/2022	1357	South_King_County	2022-02-25	omicron
USA/WA-PHL-015839/2022	1357	South_King_County	2022-02-25	omicron
USA/WA-CDC-UW22030284364/2022	1357	North_King_County	2022-03-02	omicron
USA/WA-CDC-UW22030194472/2022	1357	South_King_County	2022-03-01	omicron
USA/WA-CDC-UW22022217514/2022	1359	North_King_County	2022-02-22	omicron
USA/WA-UW-22021734789/2022	1359	North_King_County	2022-02-17	omicron
USA/WA-CDC-UW22021899676/2022	1360	South_King_County	2022-02-18	omicron
USA/WA-UW-22021809098/2022	1360	South_King_County	2022-02-18	omicron
USA/WA-S16580/2022	1361	South_King_County	2022-01-04	omicron
USA/WA-PHL-015016/2022	1362	North_King_County	2022-02-18	omicron
USA/WA-CDC-LC0469294/2022	1363	North_King_County	2022-01-04	omicron
USA/WA-S18165/2022	1364	South_King_County	2022-01-14	omicron
USA/WA-PHL-011961/2022	1365	North_King_County	2022-01-13	omicron
USA/WA-CDC-UW22030423866/2022	1366	North_King_County	2022-03-04	omicron
USA/WA-CDC-UW22030482767/2022	1366	North_King_County	2022-03-04	omicron
USA/WA-CDC-UW22021680914/2022	1367	North_King_County	2022-02-16	omicron
USA/WA-S15835/2021	1368	South_King_County	2021-12-22	omicron
USA/WA-S18133/2022	1369	North_King_County	2022-01-20	omicron
USA/WA-UW-21122111655/2021	1370	North_King_County	2021-12-21	omicron
USA/WA-UW-22022354319/2022	1371	North_King_County	2022-02-23	omicron
USA/WA-CDC-UW22022514525/2022	1372	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW21121587343/2021	1373	South_King_County	2021-12-15	omicron
USA/WA-PHL-009641/2021	1373	South_King_County	2021-12-15	omicron
USA/WA-PHL-009599/2021	1373	South_King_County	2021-12-15	omicron
USA/WA-PHL-009627/2021	1373	South_King_County	2021-12-15	omicron
USA/WA-S19338/2021	1374	South_King_County	2021-12-30	omicron
USA/WA-S16853/2022	1375	North_King_County	2022-01-07	omicron
USA/WA-S18532/2022	1375	South_King_County	2022-02-01	omicron
USA/WA-S19317/2021	1376	North_King_County	2021-12-31	omicron
USA/WA-PHL-009782/2021	1377	South_King_County	2021-12-17	omicron
USA/WA-PHL-009762/2021	1377	North_King_County	2021-12-17	omicron
USA/WA-PHL-009759/2021	1377	North_King_County	2021-12-17	omicron
USA/WA-PHL-009804/2021	1377	South_King_County	2021-12-17	omicron
USA/WA-CDC-UW22020373877/2022	1378	North_King_County	2022-02-03	omicron
USA/WA-CDC-UW22030120002/2022	1378	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22022721787/2022	1378	North_King_County	2022-02-27	omicron
USA/WA-PHL-013233/2022	1378	North_King_County	2022-02-01	omicron
USA/WA-S18592/2022	1378	North_King_County	2022-02-07	omicron
USA/WA-CDC-UW21122143257/2021	1379	North_King_County	2021-12-21	omicron
USA/WA-S17152/2022	1381	North_King_County	2022-01-10	omicron
USA/WA-CDC-UW22030431138/2022	1382	North_King_County	2022-03-04	omicron
USA/WA-CDC-UW22030485270/2022	1383	North_King_County	2022-03-04	omicron
USA/WA-CDC-UW22030496167/2022	1383	North_King_County	2022-03-04	omicron
USA/WA-CDC-UW22030434993/2022	1383	North_King_County	2022-03-04	omicron
USA/WA-S18958/2022	1384	North_King_County	2022-02-08	omicron
USA/WA-CDC-UW22020429894/2022	1385	North_King_County	2022-02-04	omicron
USA/WA-S17545/2022	1386	North_King_County	2022-01-13	omicron
USA/WA-CDC-LC0520686/2022	1387	North_King_County	2022-02-01	omicron
USA/WA-CDC-UW22022849702/2022	1387	North_King_County	2022-02-28	omicron
USA/WA-CDC-UW22030369997/2022	1387	North_King_County	2022-03-03	omicron
USA/WA-CDC-UW22030343082/2022	1387	North_King_County	2022-03-03	omicron
USA/WA-CDC-UW22030308933/2022	1387	North_King_County	2022-03-03	omicron
USA/WA-CDC-UW22030118502/2022	1387	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22030165058/2022	1387	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22022834626/2022	1387	North_King_County	2022-02-28	omicron
USA/WA-CDC-LC0557775/2022	1387	South_King_County	2022-02-28	omicron
USA/WA-CDC-UW22021473677/2022	1388	North_King_County	2022-02-14	omicron
USA/WA-CDC-UW22021523603/2022	1389	North_King_County	2022-02-15	omicron
USA/WA-UW-22022316842/2022	1389	North_King_County	2022-02-23	omicron
USA/WA-S19063/2022	1389	North_King_County	2022-02-24	omicron
USA/WA-CDC-UW22030203134/2022	1389	South_King_County	2022-03-02	omicron
USA/WA-CDC-UW22021014547/2022	1390	North_King_County	2022-02-10	omicron
USA/WA-S16662/2022	1391	North_King_County	2022-01-05	omicron
USA/WA-UW-22020123311/2022	1392	North_King_County	2022-02-01	omicron
USA/WA-S18599/2022	1393	North_King_County	2022-02-07	omicron
USA/WA-CDC-UW22022093926/2022	1393	North_King_County	2022-02-20	omicron
USA/WA-CDC-UW22021573020/2022	1393	North_King_County	2022-02-15	omicron
USA/WA-S18985/2022	1393	South_King_County	2022-02-16	omicron
USA/WA-S18994/2022	1393	North_King_County	2022-02-17	omicron
USA/WA-S18995/2022	1393	North_King_County	2022-02-17	omicron
USA/WA-S19038/2022	1393	North_King_County	2022-02-20	omicron
USA/WA-S18975/2022	1393	North_King_County	2022-02-15	omicron
USA/WA-S19058/2022	1394	North_King_County	2022-02-23	omicron
USA/WA-PHL-010218/2022	1395	North_King_County	2022-01-05	omicron
USA/WA-UW-22020485648/2022	1396	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW22021499336/2022	1398	North_King_County	2022-02-14	omicron
USA/WA-CDC-LC0538655/2022	1399	North_King_County	2022-02-10	omicron
USA/WA-PHL-013950/2022	1399	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW22022368622/2022	1400	North_King_County	2022-02-23	omicron
USA/WA-CDC-UW22022503191/2022	1401	North_King_County	2022-02-25	omicron
USA/WA-PHL-016165/2022	1401	South_King_County	2022-03-05	omicron
USA/WA-UW-21120120771/2021	1402	North_King_County	2021-12-01	omicron
USA/WA-CDC-UW21122752075/2021	1403	North_King_County	2021-12-27	omicron
USA/WA-CDC-ASC210544253/2022	1404	North_King_County	2022-01-26	omicron
USA/WA-S16504/2021	1405	North_King_County	2021-12-28	omicron
USA/WA-S16009/2021	1405	North_King_County	2021-12-30	omicron
USA/WA-S16775/2022	1406	North_King_County	2022-01-04	omicron
USA/WA-S18552/2022	1407	North_King_County	2022-02-02	omicron
USA/WA-CDC-UW22022140155/2022	1408	North_King_County	2022-02-21	omicron
USA/WA-PHL-015856/2022	1408	South_King_County	2022-02-26	omicron
USA/WA-CDC-UW21122755809/2021	1409	South_King_County	2021-12-27	omicron
USA/WA-S17848/2021	1410	North_King_County	2021-12-18	omicron
USA/WA-PHL-014144/2022	1411	South_King_County	2022-01-12	omicron
USA/WA-S18191/2022	1412	North_King_County	2022-01-18	omicron
USA/WA-CDC-LC0528768/2022	1412	South_King_County	2022-02-05	omicron
USA/WA-S18905/2022	1413	South_King_County	2022-01-11	omicron
USA/WA-UW-22021928624/2022	1414	South_King_County	2022-02-19	omicron
USA/WA-CDC-LC0514187/2022	1414	North_King_County	2022-01-26	omicron
USA/WA-PHL-016664/2022	1415	South_King_County	2022-01-26	omicron
USA/WA-CDC-UW22021679570/2022	1416	North_King_County	2022-02-16	omicron
USA/WA-CDC-UW22021253186/2022	1416	North_King_County	2022-02-12	omicron
USA/WA-CDC-LC0521516/2022	1417	North_King_County	2022-02-03	omicron
USA/WA-S16606/2022	1418	North_King_County	2022-01-03	omicron
USA/WA-S16547/2022	1418	North_King_County	2022-01-03	omicron
USA/WA-S16631/2022	1419	North_King_County	2022-01-05	omicron
USA/WA-S16938/2022	1420	North_King_County	2022-01-05	omicron
USA/WA-CDC-UW21121482243/2021	1421	South_King_County	2021-12-14	omicron
USA/WA-PHL-009674/2021	1422	North_King_County	2021-12-16	omicron
USA/WA-PHL-009536/2021	1423	South_King_County	2021-12-13	omicron
USA/WA-CDC-UW21122451121/2021	1425	North_King_County	2021-12-24	omicron
USA/WA-PHL-012066/2021	1426	North_King_County	2021-12-26	omicron
USA/WA-CDC-UW21121775323/2021	1427	North_King_County	2021-12-17	omicron
USA/WA-S15812/2021	1427	South_King_County	2021-12-18	omicron
USA/WA-UW-22020883925/2022	1428	South_King_County	2022-02-08	omicron
USA/WA-CDC-LC0563280/2022	1428	North_King_County	2022-03-04	omicron
USA/WA-S19204/2022	1428	North_King_County	2022-02-12	omicron
USA/WA-CDC-UW22021066482/2022	1429	North_King_County	2022-02-10	omicron
USA/WA-CDC-UW22022663490/2022	1430	North_King_County	2022-02-26	omicron
USA/WA-PHL-012806/2022	1431	North_King_County	2022-01-26	omicron
USA/WA-CDC-UW22030192596/2022	1432	South_King_County	2022-03-01	omicron
USA/WA-CDC-UW22030532121/2022	1433	North_King_County	2022-03-05	omicron
USA/WA-CDC-UW22030429118/2022	1433	South_King_County	2022-03-04	omicron
USA/WA-CDC-UW22020466598/2022	1434	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW22021018743/2022	1435	South_King_County	2022-02-10	omicron
USA/WA-CDC-UW22010265398/2022	1436	North_King_County	2022-01-02	omicron
USA/WA-CDC-LC0455117/2022	1436	South_King_County	2022-01-01	omicron
USA/WA-S17616/2022	1437	North_King_County	2022-01-14	omicron
USA/WA-CDC-LC0445462/2021	1438	South_King_County	2021-12-23	omicron
USA/WA-CDC-UW21123067555/2021	1439	South_King_County	2021-12-30	omicron
USA/WA-CDC-LC0561814/2022	1440	North_King_County	2022-03-04	omicron
USA/WA-PHL-015932/2022	1441	South_King_County	2022-03-02	omicron
USA/WA-S16964/2022	1442	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW22021944686/2022	1443	North_King_County	2022-02-19	omicron
USA/WA-S17542/2022	1444	North_King_County	2022-01-13	omicron
USA/WA-CDC-LC0499860/2022	1445	South_King_County	2022-01-18	omicron
USA/WA-S18746/2022	1446	North_King_County	2022-01-12	omicron
USA/WA-S17701/2022	1446	North_King_County	2022-01-14	omicron
USA/WA-S17420/2022	1446	North_King_County	2022-01-12	omicron
USA/WA-S17608/2022	1447	North_King_County	2022-01-13	omicron
USA/WA-CDC-LC0499766/2022	1448	South_King_County	2022-01-19	omicron
USA/WA-CDC-UW22022359368/2022	1449	North_King_County	2022-02-23	omicron
USA/WA-S18563/2022	1450	North_King_County	2022-02-02	omicron
USA/WA-CDC-LC0536120/2022	1451	South_King_County	2022-02-07	omicron
USA/WA-CDC-UW22020907592/2022	1452	North_King_County	2022-02-09	omicron
USA/WA-S18582/2022	1452	North_King_County	2022-02-03	omicron
USA/WA-CDC-LC0554894/2022	1453	South_King_County	2022-02-25	omicron
USA/WA-CDC-UW22022383827/2022	1453	South_King_County	2022-02-23	omicron
USA/WA-S19089/2022	1453	North_King_County	2022-03-02	omicron
USA/WA-PHL-015131/2022	1453	South_King_County	2022-02-23	omicron
USA/WA-S17281/2022	1454	North_King_County	2022-01-11	omicron
USA/WA-PHL-014982/2022	1454	South_King_County	2022-02-14	omicron
USA/WA-CDC-LC0455111/2022	1455	South_King_County	2022-01-01	omicron
USA/WA-CDC-LC0557693/2022	1455	North_King_County	2022-02-26	omicron
USA/WA-S18327/2022	1456	North_King_County	2022-01-21	omicron
USA/WA-CDC-UW22020881232/2022	1457	North_King_County	2022-02-08	omicron
USA/WA-PHL-009546/2021	1458	South_King_County	2021-12-14	omicron
USA/WA-CDC-UW22022504586/2022	1459	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW21121059472/2021	1460	North_King_County	2021-12-10	omicron
USA/WA-CDC-UW22011069279/2022	1460	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22020950957/2022	1460	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW22010704697/2022	1460	North_King_County	2022-01-07	omicron
USA/WA-S17077/2022	1461	North_King_County	2022-01-10	omicron
USA/WA-CDC-UW22022160025/2022	1462	North_King_County	2022-02-21	omicron
USA/WA-PHL-011140/2022	1463	South_King_County	2022-01-11	omicron
USA/WA-S19078/2022	1464	North_King_County	2022-03-02	omicron
USA/WA-S16414/2022	1465	North_King_County	2022-01-03	omicron
USA/WA-S18198/2022	1466	North_King_County	2022-01-19	omicron
USA/WA-CDC-UW22022515475/2022	1467	South_King_County	2022-02-25	omicron
USA/WA-CDC-UW22011031053/2022	1468	North_King_County	2022-01-10	omicron
USA/WA-CDC-UW22010596601/2022	1469	North_King_County	2022-01-05	omicron
USA/WA-CDC-UW21122979275/2021	1470	North_King_County	2021-12-29	omicron
USA/WA-CDC-UW22011029950/2022	1470	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22020966204/2022	1470	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW21123194916/2021	1470	North_King_County	2021-12-31	omicron
USA/WA-CDC-UW22020211408/2022	1470	North_King_County	2022-02-02	omicron
USA/WA-UW-21122473551/2021	1470	South_King_County	2021-12-24	omicron
USA/WA-UW-21123075110/2021	1470	South_King_County	2021-12-30	omicron
USA/WA-CDC-UW21121724564/2021	1470	South_King_County	2021-12-17	omicron
USA/WA-CDC-UW21122885097/2021	1471	North_King_County	2021-12-28	omicron
USA/WA-CDC-UW22010848857/2022	1472	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW22030196757/2022	1474	North_King_County	2022-03-01	omicron
USA/WA-CDC-LC0547955/2022	1474	North_King_County	2022-02-10	omicron
USA/WA-CDC-UW21121277449/2021	1474	North_King_County	2021-12-12	omicron
USA/WA-CDC-UW21122175175/2021	1474	North_King_County	2021-12-21	omicron
