,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl,region
0,none-to-South_King_County,2020-09,6,921,8,0.008686210640608035,1.3333333333333333,23.21920955588115,South King County
0,none-to-South_King_County,2021-05,6,921,109,0.11834961997828447,1.4598214285714284,23.87055314971727,South King County
0,none-to-South_King_County,2020-04,6,921,3,0.003257328990228013,,3.0415904064655526,South King County
0,none-to-South_King_County,2021-07,6,921,54,0.05863192182410423,2.602409638554217,54.25472472679276,South King County
0,none-to-South_King_County,2022-02,6,921,24,0.026058631921824105,,22.49432519081703,South King County
0,none-to-South_King_County,2020-02,6,921,10,0.010857763300760043,1.6666666666666667,31.49682268408779,South King County
0,none-to-South_King_County,2020-08,6,921,7,0.00760043431053203,1.0,15.291036832868974,South King County
0,none-to-South_King_County,2020-12,6,921,18,0.019543973941368076,1.565217391304348,31.870429708346208,South King County
0,none-to-South_King_County,2020-07,6,921,7,0.00760043431053203,0.4117647058823529,10.8723939658201,South King County
0,none-to-North_King_County,2020-06,7,1135,6,0.0052863436123348016,0.25,9.592494746095563,North King County
0,none-to-North_King_County,2020-11,7,1135,15,0.013215859030837005,3.0,87.17935432847322,North King County
0,none-to-North_King_County,2022-01,7,1135,167,0.14713656387665197,3.9761904761904763,70.99833757789796,North King County
0,none-to-North_King_County,2021-02,7,1135,29,0.02555066079295154,2.230769230769231,44.52242081291015,North King County
0,none-to-North_King_County,2020-03,7,1135,21,0.018502202643171806,,11.509264903536646,North King County
0,none-to-North_King_County,2021-01,7,1135,22,0.019383259911894272,2.6666666666666665,57.34763271643062,North King County
0,none-to-North_King_County,2021-11,7,1135,43,0.03788546255506608,2.15,57.282484941011624,North King County
0,none-to-North_King_County,2021-03,7,1135,70,0.06167400881057269,,73.63114668456626,North King County
0,none-to-North_King_County,2021-04,7,1135,122,0.10748898678414097,,81.97192445861255,North King County
0,none-to-North_King_County,2020-10,7,1135,17,0.014977973568281937,3.4,46.06954942141799,North King County
0,none-to-North_King_County,2021-08,7,1135,70,0.06167400881057269,3.1818181818181817,63.466184648001715,North King County
0,none-to-North_King_County,2022-03,7,1135,4,0.003524229074889868,,1818.2764001082016,North King County
0,none-to-North_King_County,2020-05,7,1135,10,0.00881057268722467,0.4,8.251326082703905,North King County
0,none-to-North_King_County,2021-10,7,1135,41,0.03612334801762115,,50.057951344574285,North King County
0,none-to-North_King_County,2021-12,7,1135,192,0.16916299559471365,6.857142857142857,86.24883653145471,North King County
0,none-to-North_King_County,2021-06,7,1135,33,0.02907488986784141,1.8333333333333333,39.779180765096775,North King County
0,none-to-North_King_County,2021-09,7,1135,25,0.022026431718061675,1.4705882352941178,41.17669579074728,North King County
0,none-to-North_King_County,2020-09,7,1135,2,0.001762114537444934,,17.428847017424246,North King County
0,none-to-North_King_County,2021-05,7,1135,44,0.038766519823788544,,31.819794645012884,North King County
0,none-to-North_King_County,2020-04,7,1135,9,0.007929515418502203,0.3829787234042553,9.252835890739151,North King County
0,none-to-North_King_County,2021-07,7,1135,103,0.0907488986784141,6.866666666666666,114.11272892508377,North King County
0,none-to-North_King_County,2022-02,7,1135,37,0.03259911894273128,,22.08118304420981,North King County
0,none-to-North_King_County,2020-02,7,1135,24,0.021145374449339206,,27.973589159743458,North King County
0,none-to-North_King_County,2020-08,7,1135,4,0.003524229074889868,,15.700169417620218,North King County
0,none-to-North_King_County,2020-12,7,1135,6,0.0052863436123348016,1.2,17.172295669469836,North King County
0,none-to-North_King_County,2020-07,7,1135,7,0.006167400881057269,,15.062645645007088,North King County
0,none-to-South_King_County,2020-06,7,926,6,0.0064794816414686825,0.2727272727272727,6.695419946977996,South King County
0,none-to-South_King_County,2020-11,7,926,25,0.026997840172786176,2.9411764705882355,32.45169497307753,South King County
0,none-to-South_King_County,2022-01,7,926,67,0.07235421166306695,1.9142857142857144,36.351826225903004,South King County
0,none-to-South_King_County,2021-02,7,926,29,0.03131749460043196,1.2340425531914894,30.093575067824297,South King County
0,none-to-South_King_County,2020-03,7,926,25,0.026997840172786176,,33.08351618362906,South King County
0,none-to-South_King_County,2021-01,7,926,27,0.029157667386609073,2.25,36.44470681870347,South King County
0,none-to-South_King_County,2021-11,7,926,51,0.0550755939524838,,75.3309422802421,South King County
0,none-to-South_King_County,2021-03,7,926,58,0.06263498920086392,0.635036496350365,11.227945832200788,South King County
0,none-to-South_King_County,2021-04,7,926,135,0.14578833693304535,1.875,36.68213335649785,South King County
0,none-to-South_King_County,2020-10,7,926,16,0.017278617710583154,,76.45093956471919,South King County
0,none-to-South_King_County,2021-08,7,926,50,0.05399568034557235,2.272727272727273,70.1584890289547,South King County
0,none-to-South_King_County,2022-03,7,926,0,0.0,0.0,0.0,South King County
0,none-to-South_King_County,2020-05,7,926,11,0.011879049676025918,0.6470588235294118,11.829523273090727,South King County
0,none-to-South_King_County,2021-10,7,926,31,0.03347732181425486,,31.38481460881772,South King County
0,none-to-South_King_County,2021-12,7,926,91,0.09827213822894168,2.206060606060606,24.362750025032508,South King County
0,none-to-South_King_County,2021-06,7,926,38,0.04103671706263499,1.0555555555555556,17.14578043246598,South King County
0,none-to-South_King_County,2021-09,7,926,22,0.023758099352051837,0.7586206896551724,14.695600627007757,South King County
0,none-to-South_King_County,2020-09,7,926,7,0.00755939524838013,0.8235294117647058,15.697738418611234,South King County
0,none-to-South_King_County,2021-05,7,926,96,0.10367170626349892,1.4545454545454546,22.722121140094178,South King County
0,none-to-South_King_County,2020-04,7,926,6,0.0064794816414686825,,6.789106887352818,South King County
0,none-to-South_King_County,2021-07,7,926,67,0.07235421166306695,3.1904761904761907,50.40892326375424,South King County
0,none-to-South_King_County,2022-02,7,926,23,0.024838012958963283,,12.050631407103317,South King County
0,none-to-South_King_County,2020-02,7,926,12,0.012958963282937365,,31.513200272567534,South King County
0,none-to-South_King_County,2020-08,7,926,10,0.01079913606911447,0.5263157894736842,28.795821776460297,South King County
0,none-to-South_King_County,2020-12,7,926,15,0.016198704103671708,1.3043478260869565,25.92304405382606,South King County
0,none-to-South_King_County,2020-07,7,926,4,0.004319654427645789,0.25,6.862890561328936,South King County
0,none-to-North_King_County,2020-06,8,1137,15,0.013192612137203167,1.1538461538461537,35.637356168188354,North King County
0,none-to-North_King_County,2020-11,8,1137,18,0.0158311345646438,2.25,83.96321097575829,North King County
0,none-to-North_King_County,2022-01,8,1137,110,0.09674582233948989,,99.16661943162777,North King County
0,none-to-North_King_County,2021-02,8,1137,24,0.021108179419525065,4.0,62.47819960868985,North King County
0,none-to-North_King_County,2020-03,8,1137,25,0.02198768689533861,0.8333333333333334,22.083845146621076,North King County
0,none-to-North_King_County,2021-01,8,1137,25,0.02198768689533861,4.545454545454546,102.89404433053264,North King County
0,none-to-North_King_County,2021-11,8,1137,53,0.04661389621811785,,81.65253159341636,North King County
0,none-to-North_King_County,2021-03,8,1137,63,0.055408970976253295,,53.21045508173332,North King County
0,none-to-North_King_County,2021-04,8,1137,119,0.10466138962181179,5.95,69.95796317226952,North King County
0,none-to-North_King_County,2020-10,8,1137,12,0.010554089709762533,1.92,28.42429940280919,North King County
0,none-to-North_King_County,2021-08,8,1137,76,0.06684256816182937,6.909090909090909,144.18286569286218,North King County
0,none-to-North_King_County,2022-03,8,1137,9,0.0079155672823219,,625.4587368247114,North King County
0,none-to-North_King_County,2020-05,8,1137,8,0.007036059806508356,0.5517241379310345,11.829324861244451,North King County
0,none-to-North_King_County,2021-10,8,1137,33,0.029023746701846966,2.0625,48.35796625875929,North King County
0,none-to-North_King_County,2021-12,8,1137,179,0.15743183817062445,3.2545454545454544,62.88831281789184,North King County
0,none-to-North_King_County,2021-06,8,1137,42,0.036939313984168866,,46.407402640058734,North King County
0,none-to-North_King_County,2021-09,8,1137,48,0.04221635883905013,,54.95776711683112,North King County
0,none-to-North_King_County,2020-09,8,1137,5,0.0043975373790677225,1.6666666666666667,31.089563798139,North King County
0,none-to-North_King_County,2021-05,8,1137,56,0.04925241864555849,,41.88194161085034,North King County
0,none-to-North_King_County,2020-04,8,1137,5,0.0043975373790677225,,16.159567238060497,North King County
0,none-to-North_King_County,2021-07,8,1137,81,0.0712401055408971,3.6818181818181817,82.33968308726007,North King County
0,none-to-North_King_County,2022-02,8,1137,92,0.08091468777484609,,73.59565519635474,North King County
0,none-to-North_King_County,2020-02,8,1137,23,0.020228671943711522,4.6,28.34718874345752,North King County
0,none-to-North_King_County,2020-08,8,1137,2,0.001759014951627089,,11.102164945603736,North King County
0,none-to-North_King_County,2020-12,8,1137,8,0.007036059806508356,,20.319068084661478,North King County
0,none-to-North_King_County,2020-07,8,1137,4,0.003518029903254178,,10.992421878975758,North King County
0,none-to-South_King_County,2020-06,8,924,11,0.011904761904761904,,8.93431086455204,South King County
0,none-to-South_King_County,2020-11,8,924,23,0.024891774891774892,1.6428571428571428,32.52466991397058,South King County
0,none-to-South_King_County,2022-01,8,924,50,0.05411255411255411,,51.283555758176576,South King County
0,none-to-South_King_County,2021-02,8,924,22,0.023809523809523808,0.88,21.013226998287166,South King County
0,none-to-South_King_County,2020-03,8,924,25,0.027056277056277056,,29.468899819244232,South King County
0,none-to-South_King_County,2021-01,8,924,29,0.031385281385281384,3.0526315789473686,42.967061326034305,South King County
0,none-to-South_King_County,2021-11,8,924,50,0.05411255411255411,1.9230769230769231,54.18562055352266,South King County
